"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV04VK;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""16:14:06"";""DZ BANK"";""1","01 EUR"";""1","03 EUR""",
"DV04W4;""Unicredito Italiano S.p.A."";""Endlos Turbo Long"";""Endlos"";""16:26:46"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV04T8;""DEUTSCHE PFAND AG"";""Endlos Turbo Long"";""Endlos"";""16:17:27"";""DZ BANK"";""1","04 EUR"";""1","07 EUR""",
"DV04TX;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:27:37"";""DZ BANK"";""0","80 EUR"";""0","82 EUR""",
"DV04RS;""Airbus Group SE"";""Endlos Turbo Long"";""Endlos"";""16:19:33"";""DZ BANK"";""0","50 EUR"";""0","51 EUR""",
"DV04W0;""Total SE"";""Endlos Turbo Long"";""Endlos"";""16:32:25"";""DZ BANK"";""0","075 EUR"";""0","095 EUR""",
"DV04UJ;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""16:25:26"";""DZ BANK"";""0","48 EUR"";""0","49 EUR""",
"DV04WW;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""16:09:40"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV04SP;""Borussia Dortmund GmbH & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""16:20:05"";""DZ BANK"";""0","33 EUR"";""0","37 EUR""",
"DV04VZ;""Porsche Automobil Holding SE"";""Endlos Turbo Long"";""Endlos"";""16:18:01"";""DZ BANK"";""0","55 EUR"";""0","56 EUR""",
"DV04SF;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""16:32:24"";""DZ BANK"";""0","067 EUR"";""0","087 EUR""",
"DV04RX;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""16:32:41"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV04SW;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""16:27:18"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV04SY;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""16:28:40"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV04WV;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""16:17:53"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV04TU;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:27:38"";""DZ BANK"";""1","10 EUR"";""1","12 EUR""",
"DV04RC;""Fiserv Inc."";""Endlos Turbo Long"";""Endlos"";""16:19:02"";""DZ BANK"";""0","37 EUR"";""0","55 EUR""",
"DV04CD;""Platin"";""Endlos Turbo Long"";""Endlos"";""16:19:34"";""DZ BANK"";""1","69 EUR"";""1","79 EUR""",
"DV04WU;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""16:09:40"";""DZ BANK"";""0","90 EUR"";""0","91 EUR""",
"DV03UY;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:27:38"";""DZ BANK"";""1","48 EUR"";""1","50 EUR""",
"DV03XA;""STABILUS S.A. INH. EO-","01"";""Endlos Turbo Long"";""Endlos"";""16:10:34"";""DZ BANK"";""0","25 EUR"";""0","30 EUR"""
"DV03U0;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:27:38"";""DZ BANK"";""1","37 EUR"";""1","39 EUR""",
"DV03U1;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:28:50"";""DZ BANK"";""1","30 EUR"";""1","32 EUR""",
"DV03V3;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""16:34:30"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DV03UT;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:26:39"";""DZ BANK"";""0","56 EUR"";""0","59 EUR""",
"DV03VK;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""16:28:37"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV03WL;""Repsol S.A."";""Endlos Turbo Long"";""Endlos"";""16:26:31"";""DZ BANK"";""0","68 EUR"";""0","70 EUR""",
"DV03XV;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""16:16:54"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV03UH;""Danone S.A."";""Endlos Turbo Long"";""Endlos"";""16:29:36"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV03UL;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:21:15"";""DZ BANK"";""0","92 EUR"";""0","93 EUR""",
"DV03V9;""MTU Aero Engines AG"";""Endlos Turbo Long"";""Endlos"";""16:15:08"";""DZ BANK"";""1","25 EUR"";""1","27 EUR""",
"DFP2KN;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:26:35"";""DZ BANK"";""1","16 EUR"";""1","17 EUR""",
"DFP2KR;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:26:35"";""DZ BANK"";""0","89 EUR"";""0","90 EUR""",
"DV03TG;""JPMorgan Chase & Co."";""Endlos Turbo Long"";""Endlos"";""16:11:18"";""DZ BANK"";""0","40 EUR"";""0","70 EUR""",
"DV03PG;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""16:31:34"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV03XJ;""TUI AG"";""Endlos Turbo Long"";""Endlos"";""16:15:36"";""DZ BANK"";""0","94 EUR"";""0","96 EUR""",
"DV03M0;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""16:33:56"";""DZ BANK"";""3","12 EUR"";""3","13 EUR""",
"DFP2KM;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:26:30"";""DZ BANK"";""1","26 EUR"";""1","27 EUR""",
"DFP2KW;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""16:26:27"";""DZ BANK"";""1","08 EUR"";""1","09 EUR""",
"DV03TD;""Caterpillar Inc."";""Endlos Turbo Long"";""Endlos"";""16:29:16"";""DZ BANK"";""1","17 EUR"";""1","19 EUR""",
"DV03XY;""WASHTEC AG O.N."";""Endlos Turbo Long"";""Endlos"";""16:19:02"";""DZ BANK"";""0","15 EUR"";""0","18 EUR""",
"DV03UZ;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:28:50"";""DZ BANK"";""1","41 EUR"";""1","43 EUR""",
"DV03VJ;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""16:18:34"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV03XU;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""16:13:48"";""DZ BANK"";""0","64 EUR"";""0","65 EUR""",
"DV03PF;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""16:31:34"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DFP2KU;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""16:17:32"";""DZ BANK"";""2","35 EUR"";""2","55 EUR""",
"DV03UQ;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:25:05"";""DZ BANK"";""0","73 EUR"";""0","74 EUR""",
"DV03XT;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""16:19:28"";""DZ BANK"";""0","74 EUR"";""0","75 EUR""",
"DFP2KP;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:10:21"";""DZ BANK"";""1","03 EUR"";""1","04 EUR""",
"DV03UX;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:28:49"";""DZ BANK"";""1","52 EUR"";""1","54 EUR""",
"DV03M1;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""16:30:11"";""DZ BANK"";""2","73 EUR"";""2","74 EUR""",
"DV03UP;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:19:40"";""DZ BANK"";""0","78 EUR"";""0","79 EUR""",
"DV03TH;""Procter & Gamble Corp."";""Endlos Turbo Long"";""Endlos"";""16:25:49"";""DZ BANK"";""4","04 EUR"";""4","05 EUR""",
"DV03VR;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""16:26:51"";""DZ BANK"";""0","93 EUR"";""0","94 EUR""",
"DV03M2;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""16:11:12"";""DZ BANK"";""2","67 EUR"";""2","68 EUR""",
"DV03UM;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:19:22"";""DZ BANK"";""0","88 EUR"";""0","89 EUR""",
"DV03TV;""Banco Bilbao Vizcaya Argentaria"";""Endlos Turbo Long"";""Endlos"";""16:26:58"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV03V1;""K+S AG"";""Endlos Turbo Long"";""Endlos"";""16:20:41"";""DZ BANK"";""0","61 EUR"";""0","62 EUR""",
"DV03UW;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:27:38"";""DZ BANK"";""1","59 EUR"";""1","61 EUR""",
"DV03W7;""Société Générale S.A."";""Endlos Turbo Long"";""Endlos"";""16:26:19"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV03US;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:21:07"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV03UN;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:19:40"";""DZ BANK"";""0","83 EUR"";""0","84 EUR""",
"DV03W1;""Siemens AG"";""Endlos Turbo Long"";""Endlos"";""16:33:58"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DFP2KQ;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:27:47"";""DZ BANK"";""0","97 EUR"";""0","98 EUR""",
"DV03VB;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""16:18:45"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DV03XH;""Total SE"";""Endlos Turbo Long"";""Endlos"";""16:15:54"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DV03M3;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""16:28:30"";""DZ BANK"";""1","89 EUR"";""1","90 EUR""",
"DV03WU;""Salzgitter AG"";""Endlos Turbo Long"";""Endlos"";""16:12:42"";""DZ BANK"";""0","19 EUR"";"" -- EUR""",,
"DV03UE;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""16:16:11"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV03UB;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""16:29:32"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV03UR;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:21:06"";""DZ BANK"";""0","67 EUR"";""0","68 EUR""",
"DV03UF;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""16:34:24"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV0265;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:11:21"";""DZ BANK"";""6","39 EUR"";""6","45 EUR""",
"DV03ET;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:19:21"";""DZ BANK"";""1","02 EUR"";""1","03 EUR""",
"DFP2HE;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:26:25"";""DZ BANK"";""1","43 EUR"";""1","44 EUR""",
"DV027A;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:11:24"";""DZ BANK"";""5","57 EUR"";""5","63 EUR""",
"DV0269;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:26:57"";""DZ BANK"";""5","62 EUR"";""5","68 EUR""",
"DV0261;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""16:13:39"";""DZ BANK"";""0","83 EUR"";""0","87 EUR""",
"DV03GK;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""16:19:30"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV03EE;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""16:28:52"";""DZ BANK"";""0","32 EUR"";""0","33 EUR""",
"DV03FQ;""K+S AG"";""Endlos Turbo Long"";""Endlos"";""16:11:17"";""DZ BANK"";""0","95 EUR"";""0","96 EUR""",
"DV027T;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:24:11"";""DZ BANK"";""1","50 EUR"";""1","60 EUR""",
"DV027R;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:24:11"";""DZ BANK"";""1","83 EUR"";""1","93 EUR""",
"DV027V;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:24:11"";""DZ BANK"";""1","17 EUR"";""1","27 EUR""",
"DFP2HD;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""16:33:57"";""DZ BANK"";""1","46 EUR"";""1","47 EUR""",
"DV03EF;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""16:27:00"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV03HP;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:17:30"";""DZ BANK"";""0","63 EUR"";""0","64 EUR""",
"DV0266;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:11:21"";""DZ BANK"";""6","22 EUR"";""6","28 EUR""",
"DV027C;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:11:24"";""DZ BANK"";""5","24 EUR"";""5","30 EUR""",
"DV03HM;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:20:38"";""DZ BANK"";""0","79 EUR"";""0","80 EUR""",
"DV03GL;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""16:20:31"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV0262;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""16:24:17"";""DZ BANK"";""0","61 EUR"";""0","65 EUR""",
"DV03GJ;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""16:08:59"";""DZ BANK"";""0","39 EUR"";""0","40 EUR""",
"DFP2HT;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:26:56"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV03GC;""Porsche Automobil Holding SE"";""Endlos Turbo Long"";""Endlos"";""16:27:42"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV03HN;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:20:32"";""DZ BANK"";""0","70 EUR"";""0","71 EUR""",
"DV03DG;""IBM Corporation"";""Endlos Turbo Long"";""Endlos"";""16:25:28"";""DZ BANK"";""0","21 EUR"";""0","30 EUR""",
"DV03GS;""SCHAEFFLER AG INHABER-VORZUGSAKT.O.ST. O.N."";""Endlos Turbo Long"";""Endlos"";""16:34:02"";""DZ BANK"";""0","65 EUR"";""0","67 EUR""",
"DV03EG;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""16:12:36"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV03HK;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:20:34"";""DZ BANK"";""0","96 EUR"";""0","97 EUR""",
"DV03EG;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""16:12:36"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV03F4;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""16:16:40"";""DZ BANK"";""1","27 EUR"";""1","28 EUR""",
"DV027Q;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:22:47"";""DZ BANK"";""2","01 EUR"";""2","11 EUR""",
"DV0260;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""16:17:59"";""DZ BANK"";""0","96 EUR"";""1","00 EUR""",
"DV0264;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:13:02"";""DZ BANK"";""6","68 EUR"";""6","74 EUR""",
"DV027D;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:26:55"";""DZ BANK"";""4","95 EUR"";""5","01 EUR""",
"DV03F5;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""16:14:07"";""DZ BANK"";""1","18 EUR"";""1","19 EUR""",
"DV03HJ;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:17:30"";""DZ BANK"";""1","05 EUR"";""1","06 EUR""",
"DV026J;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:22:04"";""DZ BANK"";""20","83 EUR"";""20","83 EUR""",
"DV027S;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:22:46"";""DZ BANK"";""1","68 EUR"";""1","78 EUR""",
"DV03FG;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""16:22:28"";""DZ BANK"";""0","08 EUR"";""0","10 EUR""",
"DV03EY;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""16:28:52"";""DZ BANK"";""1","61 EUR"";""1","63 EUR""",
"DV027B;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:26:57"";""DZ BANK"";""5","28 EUR"";""5","34 EUR""",
"DV03HG;""Volkswagen AG"";""Endlos Turbo Long"";""Endlos"";""16:25:10"";""DZ BANK"";""1","38 EUR"";""1","40 EUR""",
"DV0267;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:26:57"";""DZ BANK"";""5","95 EUR"";""6","01 EUR""",
"DV03F9;""Northern Data AG"";""Endlos Turbo Long"";""Endlos"";""16:17:02"";""DZ BANK"";""0","73 EUR"";""0","82 EUR""",
"DV03HL;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:20:32"";""DZ BANK"";""0","88 EUR"";""0","89 EUR""",
"DV026G;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:59"";""DZ BANK"";""71","760002 EUR"";""71","760002 EUR""",
"DV0263;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:11:25"";""DZ BANK"";""6","72 EUR"";""6","78 EUR""",
"DV026K;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:21:35"";""DZ BANK"";""20","23 EUR"";""20","23 EUR""",
"DV026H;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:45"";""DZ BANK"";""21","549999 EUR"";""21","549999 EUR""",
"DV03EN;""CTS Eventim AG"";""Endlos Turbo Long"";""Endlos"";""16:17:57"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV0268;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""16:28:50"";""DZ BANK"";""5","75 EUR"";""5","81 EUR""",
"DV03EU;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""16:25:09"";""DZ BANK"";""0","97 EUR"";""0","98 EUR""",
"DV027U;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""16:22:46"";""DZ BANK"";""1","35 EUR"";""1","45 EUR""",
"DFP2F6;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""16:17:32"";""DZ BANK"";""2","57 EUR"";""2","77 EUR""",
"DV02ZQ;""Euro Bund Future"";""Endlos Turbo Long"";""Endlos"";""16:29:34"";""DZ BANK"";""11","38 EUR"";""11","39 EUR""",
"DV02UW;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""16:29:16"";""DZ BANK"";""0","24 EUR"";""0","65 EUR""",
"DFP2GM;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:22:12"";""DZ BANK"";""0","68 EUR"";""0","69 EUR""",
"DV02QM;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:59"";""DZ BANK"";""2","22 EUR"";""2","24 EUR""",
"DV02QL;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:27:32"";""DZ BANK"";""2","89 EUR"";""2","91 EUR""",
"DV02QJ;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:55"";""DZ BANK"";""4","68 EUR"";""4","70 EUR""",
"DFP2F9;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""16:27:23"";""DZ BANK"";""1","27 EUR"";""1","28 EUR""",
"DV02W7;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""16:27:36"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV02Z7;""Euro Bund Future"";""Endlos Turbo Long"";""Endlos"";""16:29:34"";""DZ BANK"";""10","88 EUR"";""10","89 EUR""",
"DFP2GR;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:22:13"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV02QF;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:40"";""DZ BANK"";""7","12 EUR"";""7","14 EUR""",
"DV02U3;""Qualcomm Inc."";""Endlos Turbo Long"";""Endlos"";""16:26:59"";""DZ BANK"";""1","70 EUR"";""1","71 EUR""",
"DV02QG;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:45"";""DZ BANK"";""6","32 EUR"";""6","34 EUR""",
"DV02UX;""Booking Holdings Inc."";""Endlos Turbo Long"";""Endlos"";""16:15:56"";""DZ BANK"";""0","85 EUR"";""2","80 EUR""",
"DV02QH;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:28"";""DZ BANK"";""5","29 EUR"";""5","31 EUR""",
"DV02XJ;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","12 EUR"";"" -- EUR""",,
"DV02XK;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","10 EUR"";"" -- EUR""",,
"DFP2GN;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:25:21"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DFP2GQ;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:25:51"";""DZ BANK"";""0","41 EUR"";""0","42 EUR""",
"DFP2GA;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""16:25:30"";""DZ BANK"";""1","19 EUR"";""1","20 EUR""",
"DV02QN;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:26:55"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DV02XM;""JDE Peet´s B.V."";""Endlos Turbo Long"";""Endlos"";""15:51:26"";""DZ BANK"";""0","08 EUR"";""0","11 EUR""",
"DV02QK;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""16:27:28"";""DZ BANK"";""3","70 EUR"";""3","72 EUR""",
"DV02W8;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""16:19:48"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DV02X9;""q.beyond AG"";""Endlos Turbo Long"";""Endlos"";""16:22:06"";""DZ BANK"";""0","08 EUR"";""0","16 EUR""",
"DV02Y5;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""16:17:31"";""DZ BANK"";""1","19 EUR"";""1","20 EUR""",
"DV02RF;""Baumwolle Future"";""Endlos Turbo Long"";""Endlos"";""16:30:38"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV02W9;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""16:18:34"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV02UV;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""16:28:26"";""DZ BANK"";""0","65 EUR"";""0","66 EUR""",
"DFP2GP;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""16:25:21"";""DZ BANK"";""0","51 EUR"";""0","52 EUR""",
"DV05YY;""Euro Bund Future"";""Endlos Turbo Short"";""Endlos"";""16:29:45"";""DZ BANK"";""1","34 EUR"";""1","35 EUR""",
"DFP2ZH;""EUR/JPY"";""Endlos Turbo Short"";""Endlos"";""16:27:23"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DFP2ZQ;""EUR/USD"";""Endlos Turbo Short"";""Endlos"";""16:24:17"";""DZ BANK"";""0","68 EUR"";""0","69 EUR""",
"DV05XM;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:26:28"";""DZ BANK"";""6","17 EUR"";""6","19 EUR""",
"DV05YW;""Euro Bund Future"";""Endlos Turbo Short"";""Endlos"";""16:30:30"";""DZ BANK"";""0","83 EUR"";""0","84 EUR""",
"DFP2ZG;""EUR/JPY"";""Endlos Turbo Short"";""Endlos"";""16:24:58"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DFP2ZP;""EUR/USD"";""Endlos Turbo Short"";""Endlos"";""16:24:05"";""DZ BANK"";""0","60 EUR"";""0","61 EUR""",
"DV05YX;""Euro Bund Future"";""Endlos Turbo Short"";""Endlos"";""16:30:31"";""DZ BANK"";""1","08 EUR"";""1","09 EUR""",
"DV05XL;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:26:47"";""DZ BANK"";""5","81 EUR"";""5","83 EUR""",
"DFP2X8;""EUR/CHF"";""Endlos Turbo Short"";""Endlos"";""16:29:56"";""DZ BANK"";""0","82 EUR"";""0","83 EUR""",
"DV05YV;""Euro Bund Future"";""Endlos Turbo Short"";""Endlos"";""16:30:29"";""DZ BANK"";""0","58 EUR"";""0","59 EUR""",
"DV05XK;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:27:25"";""DZ BANK"";""5","75 EUR"";""5","77 EUR""",
"DFP2ZR;""EUR/USD"";""Endlos Turbo Short"";""Endlos"";""16:22:23"";""DZ BANK"";""0","78 EUR"";""0","79 EUR""",
"DFP2ZJ;""EUR/JPY"";""Endlos Turbo Short"";""Endlos"";""16:30:38"";""DZ BANK"";""0","55 EUR"";""0","56 EUR""",
"DV05XV;""Palladium"";""Endlos Turbo Short"";""Endlos"";""16:20:33"";""DZ BANK"";""11","22 EUR"";""11","72 EUR""",
"DV05XN;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:26:44"";""DZ BANK"";""6","14 EUR"";""6","16 EUR""",
"DV05XJ;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:27:20"";""DZ BANK"";""5","52 EUR"";""5","54 EUR""",
"DV05XP;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""16:27:20"";""DZ BANK"";""6","37 EUR"";""6","39 EUR""",
"DV05WZ;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Short"";""Endlos"";""16:29:40"";""DZ BANK"";""32","220001 EUR"";""32","220001 EUR""",
"DV05JG;""Northern Data AG"";""Endlos Turbo Short"";""Endlos"";""16:17:02"";""DZ BANK"";""3","07 EUR"";""3","16 EUR""",
"DV05PU;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""16:28:08"";""DZ BANK"";""6","38 EUR"";""6","39 EUR""",
"DV05H8;""Metro AG"";""Endlos Turbo Short"";""Endlos"";""16:25:53"";""DZ BANK"";""1","83 EUR"";""1","85 EUR""",
"DV05HE;""home24 Br"";""Endlos Turbo Short"";""Endlos"";""16:25:24"";""DZ BANK"";""0","50 EUR"";""0","52 EUR""",
"DV05HX;""Kion Group AG"";""Endlos Turbo Short"";""Endlos"";""16:15:57"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
