"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV0414;""COVESTRO AG"";""Discount Classic"";""17.12.2021"";""21:59:47"";""DZ BANK"";""57","17 EUR"";""57","19 EUR"""
"DV041Q;""AXA S.A."";""Discount Classic"";""18.02.2022"";""21:59:27"";""DZ BANK"";""19","18 EUR"";""19","21 EUR"""
"DV042Q;""Repsol S.A."";""Discount Classic"";""17.12.2021"";""21:39:14"";""DZ BANK"";""9","44 EUR"";""9","50 EUR"""
"DV042R;""Repsol S.A."";""Discount Classic"";""17.06.2022"";""21:23:36"";""DZ BANK"";""9","00 EUR"";""9","06 EUR"""
"DV0410;""COVESTRO AG"";""Discount Classic"";""20.08.2021"";""21:59:51"";""DZ BANK"";""58","35 EUR"";""58","37 EUR"""
"DV042H;""Inditex S.A."";""Discount Classic"";""16.12.2022"";""21:59:34"";""DZ BANK"";""25","65 EUR"";""25","69 EUR"""
"DV041U;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""80","93 EUR"";""81","14 EUR"""
"DV042Y;""Total SE"";""Discount Classic"";""18.02.2022"";""21:59:37"";""DZ BANK"";""35","53 EUR"";""35","57 EUR"""
"DV041R;""AXA S.A."";""Discount Classic"";""17.06.2022"";""21:59:28"";""DZ BANK"";""18","15 EUR"";""18","18 EUR"""
"DV041N;""AXA S.A."";""Discount Classic"";""17.12.2021"";""21:59:47"";""DZ BANK"";""19","31 EUR"";""19","34 EUR"""
"DV042T;""SAP SE"";""Discount Classic"";""18.02.2022"";""21:59:41"";""DZ BANK"";""76","87 EUR"";""76","89 EUR"""
"DV042B;""Danone S.A."";""Discount Classic"";""16.12.2022"";""21:59:53"";""DZ BANK"";""53","16 EUR"";""53","20 EUR"""
"DV042T;""SAP SE"";""Discount Classic"";""18.02.2022"";""21:59:41"";""DZ BANK"";""76","87 EUR"";""76","89 EUR"""
"DV042V;""Stratec SE"";""Discount Classic"";""16.12.2022"";""21:58:52"";""DZ BANK"";""57","22 EUR"";""57","40 EUR"""
"DV042M;""Rational AG"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""353","39 EUR"";""354","71 EUR"""
"DV042N;""Rational AG"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""374","70 EUR"";""376","32 EUR"""
"DV042L;""Metro AG"";""Discount Classic"";""16.12.2022"";""21:56:13"";""DZ BANK"";""5","66 EUR"";""5","75 EUR"""
"DV0285;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""21:34:13"";""DZ BANK"";""12","99 EUR"";""13","13 EUR"""
"DV0287;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""21:37:10"";""DZ BANK"";""19","17 EUR"";""19","31 EUR"""
"DV028K;""Daimler AG"";""Discount Classic"";""17.09.2021"";""21:58:03"";""DZ BANK"";""62","98 EUR"";""63","00 EUR"""
"DV028X;""NEMETSCHEK"";""Discount Classic"";""17.09.2021"";""21:58:03"";""DZ BANK"";""27","71 EUR"";""27","86 EUR"""
"DV028R;""Daimler AG"";""Discount Classic"";""18.03.2022"";""21:58:03"";""DZ BANK"";""61","39 EUR"";""61","41 EUR"""
"DV029G;""Volkswagen AG Vz."";""Discount Classic"";""20.08.2021"";""21:59:47"";""DZ BANK"";""160","11 EUR"";""160","23 EUR"""
"DV028G;""Capgemini S.A."";""Discount Classic"";""16.12.2022"";""21:59:55"";""DZ BANK"";""123","24 EUR"";""124","11 EUR"""
"DV028S;""Daimler AG"";""Discount Classic"";""17.06.2022"";""21:58:03"";""DZ BANK"";""59","27 EUR"";""59","29 EUR"""
"DV028H;""Daimler AG"";""Discount Classic"";""16.07.2021"";""21:58:03"";""DZ BANK"";""63","48 EUR"";""63","50 EUR"""
"DV029E;""TeamViewer AG"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""41","24 EUR"";""41","75 EUR"""
"DV029C;""RWE AG"";""Discount Classic"";""16.12.2022"";""21:58:00"";""DZ BANK"";""18","98 EUR"";""19","01 EUR"""
"DV029L;""Volkswagen AG Vz."";""Discount Classic"";""17.12.2021"";""21:59:47"";""DZ BANK"";""156","33 EUR"";""156","45 EUR"""
"DV028F;""Capgemini S.A."";""Discount Classic"";""17.06.2022"";""21:59:45"";""DZ BANK"";""124","77 EUR"";""125","67 EUR"""
"DV028T;""Daimler AG"";""Discount Classic"";""16.12.2022"";""21:58:03"";""DZ BANK"";""58","44 EUR"";""58","46 EUR"""
"DV0280;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""21:34:13"";""DZ BANK"";""11","50 EUR"";""11","64 EUR"""
"DV029K;""Volkswagen AG Vz."";""Discount Classic"";""19.11.2021"";""21:59:52"";""DZ BANK"";""157","14 EUR"";""157","26 EUR"""
"DV029M;""Volkswagen AG Vz."";""Discount Classic"";""21.01.2022"";""21:59:47"";""DZ BANK"";""155","31 EUR"";""155","43 EUR"""
"DV0286;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""21:37:10"";""DZ BANK"";""14","54 EUR"";""14","68 EUR"""
"DV028Q;""Daimler AG"";""Discount Classic"";""18.02.2022"";""21:58:03"";""DZ BANK"";""61","60 EUR"";""61","62 EUR"""
"DV029Q;""Volkswagen AG Vz."";""Discount Classic"";""17.06.2022"";""21:59:51"";""DZ BANK"";""149","25 EUR"";""149","37 EUR"""
"DV029P;""Volkswagen AG Vz."";""Discount Classic"";""18.03.2022"";""21:59:51"";""DZ BANK"";""153","78 EUR"";""153","90 EUR"""
"DV028E;""Capgemini S.A."";""Discount Classic"";""17.12.2021"";""21:59:45"";""DZ BANK"";""127","67 EUR"";""128","63 EUR"""
"DV028P;""Daimler AG"";""Discount Classic"";""21.01.2022"";""21:58:03"";""DZ BANK"";""61","81 EUR"";""61","83 EUR"""
"DV028D;""Capgemini S.A."";""Discount Classic"";""17.09.2021"";""21:59:45"";""DZ BANK"";""129","02 EUR"";""130","04 EUR"""
"DV029D;""TeamViewer AG"";""Discount Classic"";""17.09.2021"";""21:59:35"";""DZ BANK"";""43","29 EUR"";""43","89 EUR"""
"DV029F;""Volkswagen AG Vz."";""Discount Classic"";""16.07.2021"";""21:59:47"";""DZ BANK"";""161","40 EUR"";""161","52 EUR"""
"DV029S;""Wacker Chemie AG"";""Discount Classic"";""16.12.2022"";""21:58:57"";""DZ BANK"";""52","89 EUR"";""53","04 EUR"""
"DV0289;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""21:37:10"";""DZ BANK"";""14","41 EUR"";""14","55 EUR"""
"DV028J;""Daimler AG"";""Discount Classic"";""20.08.2021"";""21:58:03"";""DZ BANK"";""63","20 EUR"";""63","22 EUR"""
"DV0283;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""21:37:10"";""DZ BANK"";""19","85 EUR"";""19","99 EUR"""
"DV028A;""Ahold Delhaize NV"";""Discount Classic"";""17.06.2022"";""21:58:02"";""DZ BANK"";""17","14 EUR"";""17","18 EUR"""
"DV0281;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""21:34:13"";""DZ BANK"";""13","25 EUR"";""13","39 EUR"""
"DV028C;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""21:58:06"";""DZ BANK"";""24","83 EUR"";""24","98 EUR"""
"DV029R;""Volkswagen AG Vz."";""Discount Classic"";""16.12.2022"";""21:59:52"";""DZ BANK"";""146","60 EUR"";""146","72 EUR"""
"DV029H;""Volkswagen AG Vz."";""Discount Classic"";""17.09.2021"";""21:59:51"";""DZ BANK"";""159","16 EUR"";""159","28 EUR"""
"DV028C;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""21:58:06"";""DZ BANK"";""24","83 EUR"";""24","98 EUR"""
"DV028Y;""NEMETSCHEK"";""Discount Classic"";""17.06.2022"";""21:58:50"";""DZ BANK"";""27","16 EUR"";""27","31 EUR"""
"DV029N;""Volkswagen AG Vz."";""Discount Classic"";""18.02.2022"";""21:59:47"";""DZ BANK"";""154","53 EUR"";""154","65 EUR"""
"DV029B;""RWE AG"";""Discount Classic"";""18.02.2022"";""21:58:00"";""DZ BANK"";""19","44 EUR"";""19","47 EUR"""
"DV029J;""Volkswagen AG Vz."";""Discount Classic"";""15.10.2021"";""21:59:51"";""DZ BANK"";""158","22 EUR"";""158","34 EUR"""
"DV028N;""Daimler AG"";""Discount Classic"";""17.12.2021"";""21:58:03"";""DZ BANK"";""62","09 EUR"";""62","11 EUR"""
"DV0288;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""21:37:10"";""DZ BANK"";""12","90 EUR"";""13","04 EUR"""
"DV028M;""Daimler AG"";""Discount Classic"";""19.11.2021"";""21:58:03"";""DZ BANK"";""62","36 EUR"";""62","38 EUR"""
"DV028W;""K+S AG"";""Discount Classic"";""16.12.2022"";""21:58:03"";""DZ BANK"";""4","29 EUR"";""4","31 EUR"""
"DV029A;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""16.12.2022"";""21:37:10"";""DZ BANK"";""18","88 EUR"";""19","01 EUR"""
"DV0284;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.06.2022"";""21:34:13"";""DZ BANK"";""11","31 EUR"";""11","45 EUR"""
"DV028V;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""65","86 EUR"";""65","90 EUR"""
"DV028L;""Daimler AG"";""Discount Classic"";""15.10.2021"";""21:58:03"";""DZ BANK"";""62","70 EUR"";""62","72 EUR"""
"DV028B;""Ahold Delhaize NV"";""Discount Classic"";""16.12.2022"";""21:59:53"";""DZ BANK"";""16","86 EUR"";""16","90 EUR"""
"DV0282;""PVA TEPLA AG ORD NPV"";""Discount Classic"";""17.12.2021"";""21:37:10"";""DZ BANK"";""14","89 EUR"";""15","02 EUR"""
"DV028Z;""NEMETSCHEK"";""Discount Classic"";""16.12.2022"";""21:58:03"";""DZ BANK"";""26","91 EUR"";""27","06 EUR"""
"DV016X;""Krones AG"";""Discount Classic"";""18.06.2021"";""21:59:37"";""DZ BANK"";""70","11 EUR"";""71","34 EUR"""
"DV0146;""Ahold Delhaize NV"";""Discount Classic"";""15.10.2021"";""21:58:02"";""DZ BANK"";""19","13 EUR"";""19","17 EUR"""
"DV0152;""GFT TECHNOLOGIES"";""Discount Classic"";""17.12.2021"";""21:58:05"";""DZ BANK"";""14","43 EUR"";""14","70 EUR"""
"DV016L;""ING Groep N.V."";""Discount Classic"";""21.01.2022"";""21:59:46"";""DZ BANK"";""8","16 EUR"";""8","19 EUR"""
"DV016L;""ING Groep N.V."";""Discount Classic"";""21.01.2022"";""21:59:46"";""DZ BANK"";""8","16 EUR"";""8","19 EUR"""
"DV018L;""Vonovia SE"";""Discount Classic"";""21.05.2021"";""21:59:51"";""DZ BANK"";""43","62 EUR"";""43","65 EUR"""
"DV015J;""Banco Santander S.A."";""Discount Classic"";""16.12.2022"";""21:58:01"";""DZ BANK"";""2","55 EUR"";""2","61 EUR"""
"DV0150;""GFT TECHNOLOGIES"";""Discount Classic"";""18.06.2021"";""21:58:05"";""DZ BANK"";""15","02 EUR"";""15","35 EUR"""
"DV017N;""Shop Apotheke Europe N.V."";""Discount Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""170","65 EUR"";""173","83 EUR"""
"DV017F;""Sartorius AG VZ."";""Discount Classic"";""17.09.2021"";""21:42:51"";""DZ BANK"";""420","13 EUR"";""424","69 EUR"""
"DV0172;""ThyssenKrupp AG"";""Discount Classic"";""20.08.2021"";""21:36:03"";""DZ BANK"";""10","23 EUR"";""10","27 EUR"""
"DV017Q;""Singulus Technologies AG"";""Discount Classic"";""18.06.2021"";""21:58:16"";""DZ BANK"";""5","83 EUR"";""6","01 EUR"""
"DV015E;""Banco Santander S.A."";""Discount Classic"";""18.06.2021"";""21:58:01"";""DZ BANK"";""2","81 EUR"";""2","87 EUR"""
"DV015F;""Banco Santander S.A."";""Discount Classic"";""17.09.2021"";""21:58:01"";""DZ BANK"";""2","75 EUR"";""2","81 EUR"""
"DV018M;""ZOOPLUS AG"";""Discount Classic"";""18.06.2021"";""21:58:06"";""DZ BANK"";""201","02 EUR"";""205","07 EUR"""
"DV016F;""home24 Br"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""10","95 EUR"";""11","10 EUR"""
"DV0178;""ThyssenKrupp AG"";""Discount Classic"";""17.06.2022"";""21:36:03"";""DZ BANK"";""9","33 EUR"";""9","37 EUR"""
"DV0177;""ThyssenKrupp AG"";""Discount Classic"";""18.03.2022"";""21:35:51"";""DZ BANK"";""9","48 EUR"";""9","52 EUR"""
"DV016Q;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""22","95 EUR"";""23","25 EUR"""
"DV018D;""Vivendi S.A."";""Discount Classic"";""17.09.2021"";""21:59:49"";""DZ BANK"";""28","21 EUR"";""28","25 EUR"""
"DV016Z;""Krones AG"";""Discount Classic"";""17.12.2021"";""21:59:51"";""DZ BANK"";""69","02 EUR"";""70","07 EUR"""
"DV0156;""HelloFresh SE"";""Discount Classic"";""17.09.2021"";""21:58:06"";""DZ BANK"";""60","00 EUR"";""61","50 EUR"""
"DV0151;""GFT TECHNOLOGIES"";""Discount Classic"";""17.09.2021"";""21:58:05"";""DZ BANK"";""14","68 EUR"";""14","98 EUR"""
"DV015V;""EssilorLuxottica"";""Discount Classic"";""21.01.2022"";""21:59:49"";""DZ BANK"";""129","88 EUR"";""129","97 EUR"""
"DV0174;""ThyssenKrupp AG"";""Discount Classic"";""15.10.2021"";""21:36:03"";""DZ BANK"";""9","98 EUR"";""10","02 EUR"""
"DV017Y;""Süss Microtec AG"";""Discount Classic"";""17.06.2022"";""21:58:53"";""DZ BANK"";""21","88 EUR"";""22","30 EUR"""
"DV015M;""Beiersdorf AG"";""Discount Classic"";""18.02.2022"";""21:44:45"";""DZ BANK"";""67","83 EUR"";""67","86 EUR"""
"DV017D;""RWE AG"";""Discount Classic"";""21.01.2022"";""21:59:49"";""DZ BANK"";""19","50 EUR"";""19","53 EUR"""
"DV014Z;""1 & 1 Drillisch AG"";""Discount Classic"";""17.09.2021"";""21:58:06"";""DZ BANK"";""22","35 EUR"";""23","01 EUR"""
"DV0170;""ThyssenKrupp AG"";""Discount Classic"";""18.06.2021"";""21:36:03"";""DZ BANK"";""10","54 EUR"";""10","58 EUR"""
"DV0157;""HelloFresh SE"";""Discount Classic"";""17.12.2021"";""21:58:06"";""DZ BANK"";""58","20 EUR"";""59","58 EUR"""
"DV018C;""Vivendi S.A."";""Discount Classic"";""17.09.2021"";""21:59:37"";""DZ BANK"";""28","15 EUR"";""28","17 EUR"""
"DV017H;""Sartorius AG VZ."";""Discount Classic"";""17.06.2022"";""21:42:51"";""DZ BANK"";""405","97 EUR"";""409","90 EUR"""
"DV015X;""EssilorLuxottica"";""Discount Classic"";""17.06.2022"";""21:59:49"";""DZ BANK"";""127","64 EUR"";""127","73 EUR"""
"DV0160;""Krones AG"";""Discount Classic"";""17.06.2022"";""21:59:51"";""DZ BANK"";""67","37 EUR"";""68","36 EUR"""
"DV015K;""Beiersdorf AG"";""Discount Classic"";""21.01.2022"";""21:45:05"";""DZ BANK"";""66","38 EUR"";""66","41 EUR"""
"DV0140;""1 & 1 Drillisch AG"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""21","01 EUR"";""21","55 EUR"""
"DV016P;""JDE Peet´s B.V."";""Discount Classic"";""17.06.2022"";""21:58:06"";""DZ BANK"";""19","68 EUR"";""19","98 EUR"""
"DV015A;""ASML Holding N.V."";""Discount Classic"";""18.06.2021"";""21:59:52"";""DZ BANK"";""454","53 EUR"";""454","65 EUR"""
"DV016V;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""29","24 EUR"";""29","66 EUR"""
"DV0159;""HelloFresh SE"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""54","05 EUR"";""55","22 EUR"""
"DV018A;""Vivendi S.A."";""Discount Classic"";""18.06.2021"";""21:59:37"";""DZ BANK"";""28","69 EUR"";""28","73 EUR"""
"DV0163;""LPKF Laser & Electronics AG"";""Discount Classic"";""17.09.2021"";""21:58:04"";""DZ BANK"";""25","18 EUR"";""25","75 EUR"""
"DV0147;""Ahold Delhaize NV"";""Discount Classic"";""15.10.2021"";""21:58:02"";""DZ BANK"";""20","94 EUR"";""20","98 EUR"""
"DV015W;""EssilorLuxottica"";""Discount Classic"";""18.02.2022"";""21:59:49"";""DZ BANK"";""129","53 EUR"";""129","62 EUR"""
"DV0162;""LPKF Laser & Electronics AG"";""Discount Classic"";""18.06.2021"";""21:58:04"";""DZ BANK"";""25","57 EUR"";""26","17 EUR"""
"DV016U;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""28","06 EUR"";""28","39 EUR"""
"DV015G;""Banco Santander S.A."";""Discount Classic"";""17.12.2021"";""21:58:01"";""DZ BANK"";""2","68 EUR"";""2","74 EUR"""
"DV017J;""Sartorius AG VZ."";""Discount Classic"";""16.12.2022"";""21:42:51"";""DZ BANK"";""399","26 EUR"";""402","97 EUR"""
"DV015Y;""EssilorLuxottica"";""Discount Classic"";""16.12.2022"";""21:59:49"";""DZ BANK"";""125","94 EUR"";""126","03 EUR"""
"DV0154;""GFT TECHNOLOGIES"";""Discount Classic"";""16.12.2022"";""21:58:05"";""DZ BANK"";""13","59 EUR"";""13","83 EUR"""
"DV018H;""Vivendi S.A."";""Discount Classic"";""17.06.2022"";""21:59:37"";""DZ BANK"";""27","42 EUR"";""27","44 EUR"""
"DV016J;""ING Groep N.V."";""Discount Classic"";""17.09.2021"";""21:59:23"";""DZ BANK"";""8","59 EUR"";""8","62 EUR"""
"DV015R;""EssilorLuxottica"";""Discount Classic"";""17.09.2021"";""21:59:49"";""DZ BANK"";""131","52 EUR"";""131","61 EUR"""
"DV0169;""ProSiebenSat.1 Media SE"";""Discount Classic"";""17.12.2021"";""21:59:51"";""DZ BANK"";""15","59 EUR"";""15","63 EUR"""
"DV017Z;""Süss Microtec AG"";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""21","46 EUR"";""21","85 EUR"""
"DV015S;""EssilorLuxottica"";""Discount Classic"";""15.10.2021"";""21:59:49"";""DZ BANK"";""131","14 EUR"";""131","23 EUR"""
"DV0161;""Krones AG"";""Discount Classic"";""16.12.2022"";""21:59:51"";""DZ BANK"";""66","57 EUR"";""67","50 EUR"""
"DV0179;""ThyssenKrupp AG"";""Discount Classic"";""16.12.2022"";""21:36:03"";""DZ BANK"";""9","12 EUR"";""9","16 EUR"""
"DV015T;""EssilorLuxottica"";""Discount Classic"";""19.11.2021"";""21:59:49"";""DZ BANK"";""130","68 EUR"";""130","77 EUR"""
"DV018N;""ZOOPLUS AG"";""Discount Classic"";""17.12.2021"";""21:58:06"";""DZ BANK"";""194","94 EUR"";""198","42 EUR"""
"DV0144;""Adyen"";""Discount Classic"";""17.06.2022"";""21:59:49"";""DZ BANK"";""173","93 EUR"";""182","93 EUR"""
"DV016B;""home24 Br"";""Discount Classic"";""17.09.2021"";""21:59:27"";""DZ BANK"";""15","90 EUR"";""16","17 EUR"""
"DV017W;""Süss Microtec AG"";""Discount Classic"";""17.09.2021"";""21:58:53"";""DZ BANK"";""22","91 EUR"";""23","42 EUR"""
"DV016M;""ING Groep N.V."";""Discount Classic"";""18.02.2022"";""21:58:01"";""DZ BANK"";""8","11 EUR"";""8","14 EUR"""
"DV018E;""Vivendi S.A."";""Discount Classic"";""17.12.2021"";""21:59:36"";""DZ BANK"";""27","91 EUR"";""27","93 EUR"""
"DV015L;""Beiersdorf AG"";""Discount Classic"";""18.02.2022"";""21:44:38"";""DZ BANK"";""66","22 EUR"";""66","25 EUR"""
"DV0175;""ThyssenKrupp AG"";""Discount Classic"";""19.11.2021"";""21:36:03"";""DZ BANK"";""9","84 EUR"";""9","88 EUR"""
"DV017K;""Shop Apotheke Europe N.V."";""Discount Classic"";""18.06.2021"";""21:59:52"";""DZ BANK"";""193","14 EUR"";""197","52 EUR"""
"DV0153;""GFT TECHNOLOGIES"";""Discount Classic"";""17.06.2022"";""21:58:05"";""DZ BANK"";""14","08 EUR"";""14","32 EUR"""
"DV017M;""Shop Apotheke Europe N.V."";""Discount Classic"";""17.12.2021"";""21:59:52"";""DZ BANK"";""180","72 EUR"";""184","29 EUR"""
"DFP2CT;""MDAX"";""Discount Classic"";""16.07.2021"";""17:29:59"";""DZ BANK"";""30","15 EUR"";""30","16 EUR"""
"DV015D;""ASML Holding N.V."";""Discount Classic"";""16.12.2022"";""21:59:52"";""DZ BANK"";""419","57 EUR"";""419","69 EUR"""
"DV0142;""Adyen"";""Discount Classic"";""17.09.2021"";""21:58:00"";""DZ BANK"";""181","03 EUR"";""190","03 EUR"""
"DV016T;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""27","06 EUR"";""27","36 EUR"""
"DV018F;""Vivendi S.A."";""Discount Classic"";""17.12.2021"";""21:59:49"";""DZ BANK"";""28","04 EUR"";""28","06 EUR"""
"DV0173;""ThyssenKrupp AG"";""Discount Classic"";""17.09.2021"";""21:36:03"";""DZ BANK"";""10","11 EUR"";""10","15 EUR"""
"DV015H;""Banco Santander S.A."";""Discount Classic"";""17.06.2022"";""21:59:22"";""DZ BANK"";""2","61 EUR"";""2","67 EUR"""
"DV0158;""HelloFresh SE"";""Discount Classic"";""17.06.2022"";""21:58:06"";""DZ BANK"";""56","36 EUR"";""57","65 EUR"""
"DV016K;""ING Groep N.V."";""Discount Classic"";""17.12.2021"";""21:58:01"";""DZ BANK"";""8","21 EUR"";""8","24 EUR"""
"DV017E;""Sartorius AG VZ."";""Discount Classic"";""18.06.2021"";""21:42:51"";""DZ BANK"";""424","17 EUR"";""429","12 EUR"""
"DV018J;""Vivendi S.A."";""Discount Classic"";""16.12.2022"";""21:59:49"";""DZ BANK"";""27","09 EUR"";""27","11 EUR"""
"DV0165;""LPKF Laser & Electronics AG"";""Discount Classic"";""17.06.2022"";""21:58:04"";""DZ BANK"";""24","08 EUR"";""24","56 EUR"""
"DV0176;""ThyssenKrupp AG"";""Discount Classic"";""17.12.2021"";""21:36:03"";""DZ BANK"";""9","72 EUR"";""9","76 EUR"""
"DV0171;""ThyssenKrupp AG"";""Discount Classic"";""16.07.2021"";""21:36:03"";""DZ BANK"";""10","40 EUR"";""10","44 EUR"""
"DV016N;""ING Groep N.V."";""Discount Classic"";""16.12.2022"";""21:59:52"";""DZ BANK"";""7","58 EUR"";""7","61 EUR"""
"DV0143;""Adyen"";""Discount Classic"";""17.12.2021"";""21:59:49"";""DZ BANK"";""178","73 EUR"";""187","73 EUR"""
"DV018P;""ZOOPLUS AG"";""Discount Classic"";""17.06.2022"";""21:58:06"";""DZ BANK"";""189","80 EUR"";""192","98 EUR"""
"DV015Z;""Fresenius Medical Care AG & Co. KGaA"";""Discount Classic"";""18.02.2022"";""21:59:49"";""DZ BANK"";""54","92 EUR"";""54","94 EUR"""
"DV0176;""ThyssenKrupp AG"";""Discount Classic"";""17.12.2021"";""21:36:03"";""DZ BANK"";""9","72 EUR"";""9","76 EUR"""
"DV016E;""home24 Br"";""Discount Classic"";""16.12.2022"";""21:59:01"";""DZ BANK"";""9","36 EUR"";""9","51 EUR"""
"DV016W;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""29","55 EUR"";""30","00 EUR"""
"DV017R;""Singulus Technologies AG"";""Discount Classic"";""17.09.2021"";""21:58:16"";""DZ BANK"";""5","73 EUR"";""5","88 EUR"""
"DV017V;""Süss Microtec AG"";""Discount Classic"";""18.06.2021"";""21:58:53"";""DZ BANK"";""23","26 EUR"";""23","83 EUR"""
"DV018Q;""ZOOPLUS AG"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""185","78 EUR"";""188","78 EUR"""
"DV017A;""ProSiebenSat.1 Media SE"";""Discount Classic"";""17.06.2022"";""21:59:50"";""DZ BANK"";""14","74 EUR"";""14","78 EUR"""
"DV0167;""ProSiebenSat.1 Media SE"";""Discount Classic"";""18.06.2021"";""21:59:51"";""DZ BANK"";""16","18 EUR"";""16","26 EUR"""
"DV015B;""ASML Holding N.V."";""Discount Classic"";""17.12.2021"";""21:59:52"";""DZ BANK"";""440","64 EUR"";""440","76 EUR"""
"DV018G;""Vivendi S.A."";""Discount Classic"";""17.06.2022"";""21:59:36"";""DZ BANK"";""27","26 EUR"";""27","28 EUR"""
"DV0166;""LPKF Laser & Electronics AG"";""Discount Classic"";""16.12.2022"";""21:58:04"";""DZ BANK"";""23","47 EUR"";""23","92 EUR"""
"DV016G;""home24 Br"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""14","07 EUR"";""14","28 EUR"""
"DV018B;""Vivendi S.A."";""Discount Classic"";""18.06.2021"";""21:59:36"";""DZ BANK"";""28","73 EUR"";""28","77 EUR"""
"DV018K;""Vivendi S.A."";""Discount Classic"";""16.12.2022"";""21:59:36"";""DZ BANK"";""27","29 EUR"";""27","31 EUR"""
"DV015C;""ASML Holding N.V."";""Discount Classic"";""17.06.2022"";""21:59:52"";""DZ BANK"";""429","18 EUR"";""429","30 EUR"""
"DV017T;""Singulus Technologies AG"";""Discount Classic"";""17.06.2022"";""21:58:16"";""DZ BANK"";""5","44 EUR"";""5","56 EUR"""
"DV0168;""ProSiebenSat.1 Media SE"";""Discount Classic"";""17.09.2021"";""21:59:51"";""DZ BANK"";""15","89 EUR"";""15","93 EUR"""
"DV016D;""home24 Br"";""Discount Classic"";""17.06.2022"";""21:59:28"";""DZ BANK"";""14","61 EUR"";""14","85 EUR"""
"DV016C;""home24 Br"";""Discount Classic"";""17.12.2021"";""21:59:50"";""DZ BANK"";""15","41 EUR"";""15","68 EUR"""
"DV017G;""Sartorius AG VZ."";""Discount Classic"";""17.12.2021"";""21:42:51"";""DZ BANK"";""414","62 EUR"";""418","89 EUR"""
"DV0141;""Adyen"";""Discount Classic"";""18.06.2021"";""21:59:49"";""DZ BANK"";""178","85 EUR"";""196","85 EUR"""
"DV016R;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""23","73 EUR"";""24","03 EUR"""
"DV0148;""Ahold Delhaize NV"";""Discount Classic"";""15.10.2021"";""21:59:31"";""DZ BANK"";""21","13 EUR"";""21","17 EUR"""
"DV015P;""EssilorLuxottica"";""Discount Classic"";""16.07.2021"";""21:59:49"";""DZ BANK"";""132","46 EUR"";""132","55 EUR"""
"DV016Y;""Krones AG"";""Discount Classic"";""17.09.2021"";""21:59:51"";""DZ BANK"";""69","58 EUR"";""70","72 EUR"""
"DV017L;""Shop Apotheke Europe N.V."";""Discount Classic"";""17.09.2021"";""21:59:52"";""DZ BANK"";""186","45 EUR"";""190","32 EUR"""
"DV016H;""ING Groep N.V."";""Discount Classic"";""18.06.2021"";""21:59:52"";""DZ BANK"";""8","80 EUR"";""8","83 EUR"""
"DV016S;""JDE Peet´s B.V."";""Discount Classic"";""16.12.2022"";""21:58:38"";""DZ BANK"";""25","85 EUR"";""26","15 EUR"""
"DV016A;""home24 Br"";""Discount Classic"";""18.06.2021"";""21:59:50"";""DZ BANK"";""16","43 EUR"";""16","76 EUR"""
"DV017B;""ProSiebenSat.1 Media SE"";""Discount Classic"";""16.12.2022"";""21:59:50"";""DZ BANK"";""14","44 EUR"";""14","48 EUR"""
