"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV068S;""Telecom Italia S.p.A."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06M4;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV0664;""Northern Data AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06QE;""Zink Future"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Z2;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV060S;""Aareal Bank AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV063Z;""DEUTSCHE PFAND AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV067W;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV0615;""BayWa AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DFP23L;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06KV;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV067V;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06M1;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06M2;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MW;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DFP23J;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV067Z;""S+T AG (Z.REG.MK.Z.)O.N."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV069M;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV069C;""Varta AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV063A;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ZW;""Adobe"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MN;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ZX;""Amazon.com Inc."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06NP;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV0622;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06NF;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV063D;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV060K;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV0621;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV065Q;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV060G;""Qualcomm Inc."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV061J;""Aumann Br"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06PZ;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06Z8;""Electronic Arts Inc."";""Endlos Turbo Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DFP2XW;""EUR/CAD"";""Endlos Turbo Long"";""Endlos"";""21:59:34"";""DZ BANK"";""0","94 EUR"";""0","96 EUR""",
"DFP2ZU;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""3","75 EUR"";""3","82 EUR""",
"DV05W2;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:28:15"";""DZ BANK"";""1","51 EUR"";""1","54 EUR""",
"DFP2XV;""EUR/CAD"";""Endlos Turbo Long"";""Endlos"";""21:59:31"";""DZ BANK"";""1","07 EUR"";""1","09 EUR""",
"DV05XA;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:54"";""DZ BANK"";""0","69 EUR"";""0","70 EUR""",
"DFP2YG;""EUR/HUF"";""Endlos Turbo Long"";""Endlos"";""21:56:01"";""DZ BANK"";""1","40 EUR"";""1","60 EUR""",
"DV05W8;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:54"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DFP2YB;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""21:58:58"";""DZ BANK"";""1","48 EUR"";""1","68 EUR""",
"DFP2ZK;""EUR/NZD"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""2","24 EUR"";""2","26 EUR""",
"DFP2YF;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","46 EUR"";""0","50 EUR""",
"DV05W9;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:54"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DFP2ZL;""EUR/NZD"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""2","09 EUR"";""2","11 EUR""",
"DFP2ZX;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:22"";""DZ BANK"";""2","77 EUR"";""2","84 EUR""",
"DFP2ZS;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:22"";""DZ BANK"";""4","31 EUR"";""4","38 EUR""",
"DV05W3;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""1","30 EUR"";""1","33 EUR""",
"DFP2ZV;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""3","42 EUR"";""3","49 EUR""",
"DFP2XX;""EUR/CAD"";""Endlos Turbo Long"";""Endlos"";""21:59:34"";""DZ BANK"";""0","81 EUR"";""0","83 EUR""",
"DV05XC;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:54"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DFP2YD;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","69 EUR"";""0","70 EUR""",
"DV05XE;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""18","56 EUR"";""18","56 EUR""",
"DFP2YE;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","58 EUR"";""0","59 EUR""",
"DFP2YC;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","81 EUR"";""0","82 EUR""",
"DFP2ZY;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:22"";""DZ BANK"";""2","44 EUR"";""2","51 EUR""",
"DV05W7;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:56"";""DZ BANK"";""1","16 EUR"";""1","17 EUR""",
"DFP2ZT;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""4","08 EUR"";""4","15 EUR""",
"DV05W4;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""1","10 EUR"";""1","13 EUR""",
"DV05XB;""Kaffee Future"";""Endlos Turbo Long"";""Endlos"";""19:29:56"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DFP2X9;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""21:57:51"";""DZ BANK"";""2","02 EUR"";""2","22 EUR""",
"DV05YU;""Euro Bund Future"";""Endlos Turbo Long"";""Endlos"";""21:59:36"";""DZ BANK"";""12","16 EUR"";""12","17 EUR""",
"DFP2XN;""EUR/AUD"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""2","79 EUR"";""2","81 EUR""",
"DV05W6;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""0","69 EUR"";""0","72 EUR""",
"DV05W5;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""0","90 EUR"";""0","93 EUR""",
"DFP2ZW;""EUR/ZAR"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""3","10 EUR"";""3","17 EUR""",
"DV05W0;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""1","91 EUR"";""1","94 EUR""",
"DV05W1;""Kakao Future"";""Endlos Turbo Long"";""Endlos"";""19:29:55"";""DZ BANK"";""1","71 EUR"";""1","74 EUR""",
"DFP2YA;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""21:58:58"";""DZ BANK"";""1","75 EUR"";""1","95 EUR""",
"DV05D3;""Qualcomm Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:02"";""DZ BANK"";""4","50 EUR"";""4","51 EUR""",
"DFP2R7;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:58:45"";""DZ BANK"";""0","63 EUR"";""0","64 EUR""",
"DFP2TE;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DV05E9;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","12 EUR"";""0","15 EUR""",
"DFP2TG;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","10 EUR"";""0","12 EUR""",
"DV05HK;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:07"";""DZ BANK"";""0","45 EUR"";""0","51 EUR""",
"DV05KM;""Telecom Italia S.p.A."";""Endlos Turbo Long"";""Endlos"";""21:50:04"";""DZ BANK"";""0","001 EUR"";""0","091 EUR""",
"DFP2R8;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:58:45"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV05GK;""ECKERT & ZIEGLER"";""Endlos Turbo Long"";""Endlos"";""21:58:05"";""DZ BANK"";""0","03 EUR"";""0","48 EUR""",
"DV05F0;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:13"";""DZ BANK"";""1","18 EUR"";""1","24 EUR""",
"DV05HC;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","24 EUR"";""0","28 EUR""",
"DV05G8;""HelloFresh SE"";""Endlos Turbo Long"";""Endlos"";""21:58:05"";""DZ BANK"";""0","18 EUR"";""0","33 EUR""",
"DFP2TC;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV05FN;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""0","17 EUR"";""0","19 EUR""",
"DFP2SZ;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""1","26 EUR"";""1","27 EUR""",
"DFP2SW;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:56"";""DZ BANK"";""1","61 EUR"";""1","62 EUR""",
"DFP2SX;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""1","49 EUR"";""1","50 EUR""",
"DV05G2;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","15 EUR"";""0","18 EUR""",
"DV05ER;""Twitter Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:07"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV05EQ;""Twitter Inc."";""Endlos Turbo Long"";""Endlos"";""21:58:58"";""DZ BANK"";""0","80 EUR"";""0","81 EUR""",
"DV05J7;""Singulus Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","11 EUR"";""0","71 EUR""",
"DV05KG;""Südzucker AG"";""Endlos Turbo Long"";""Endlos"";""21:58:12"";""DZ BANK"";""0","32 EUR"";""0","41 EUR""",
"DV05HF;""HORNBACH HOLD.ST O.N."";""Endlos Turbo Long"";""Endlos"";""21:59:07"";""DZ BANK"";""0","45 EUR"";""0","54 EUR""",
"DV05HL;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:07"";""DZ BANK"";""0","31 EUR"";""0","37 EUR""",
"DFP2S1;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:56"";""DZ BANK"";""1","03 EUR"";""1","04 EUR""",
"DFP2ST;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:48"";""DZ BANK"";""1","96 EUR"";""1","97 EUR""",
"DV05HH;""Inditex S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","10 EUR"";""0","14 EUR""",
"DFP2SY;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""1","37 EUR"";""1","38 EUR""",
"DV05D5;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DFP2TB;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""22:00:01"";""DZ BANK"";""0","50 EUR"";""0","51 EUR""",
"DV05GR;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","30 EUR"";""0","42 EUR""",
"DV05CU;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""2","57 EUR"";""2","58 EUR""",
"DV05DQ;""Netflix Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","08 EUR"";""0","14 EUR""",
"DV05JP;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV05DL;""Intel Corporation"";""Endlos Turbo Long"";""Endlos"";""21:58:58"";""DZ BANK"";""0","15 EUR"";""0","16 EUR""",
"DV05CV;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:04"";""DZ BANK"";""0","23 EUR"";""0","35 EUR""",
"DFP2TD;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV05HG;""Hypoport AG"";""Endlos Turbo Long"";""Endlos"";""21:16:12"";""DZ BANK"";""0","19 EUR"";"" -- EUR""",,
"DFP2R6;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:33"";""DZ BANK"";""0","73 EUR"";""0","74 EUR""",
"DV05DM;""MasterCard Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:05"";""DZ BANK"";""1","21 EUR"";""1","22 EUR""",
"DV05JR;""S+T AG (Z.REG.MK.Z.)O.N."";""Endlos Turbo Long"";""Endlos"";""21:57:52"";""DZ BANK"";""0","22 EUR"";""0","28 EUR""",
"DFP2S9;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","65 EUR"";""0","66 EUR""",
"DFP2SV;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:48"";""DZ BANK"";""1","73 EUR"";""1","74 EUR""",
"DV05KX;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""21:58:12"";""DZ BANK"";""0","04 EUR"";""0","10 EUR""",
"DV05M3;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","66 EUR"";""1","69 EUR""",
"DV05GE;""E.ON SE"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","22 EUR"";""0","26 EUR""",
"DFP2TA;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","57 EUR"";""0","58 EUR""",
"DV05FS;""Daimler AG"";""Endlos Turbo Long"";""Endlos"";""21:59:00"";""DZ BANK"";""0","17 EUR"";""0","19 EUR""",
"DFP2SU;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:56"";""DZ BANK"";""1","84 EUR"";""1","85 EUR""",
"DV05CW;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","17 EUR"";""0","35 EUR""",
"DV05FG;""BMW AG"";""Endlos Turbo Long"";""Endlos"";""21:58:12"";""DZ BANK"";""0","27 EUR"";""0","29 EUR""",
"DV05EX;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","35 EUR"";""0","39 EUR""",
"DV05F3;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","78 EUR"";""0","84 EUR""",
"DV05D7;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","35 EUR"";""0","45 EUR""",
"DFP2S2;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","91 EUR"";""0","92 EUR""",
"DV05EA;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""0","17 EUR"";""0","45 EUR""",
"DV05H6;""Merck KGaA"";""Endlos Turbo Long"";""Endlos"";""21:58:08"";""DZ BANK"";""1","85 EUR"";""1","91 EUR""",
"DV05KD;""Software AG"";""Endlos Turbo Long"";""Endlos"";""21:58:57"";""DZ BANK"";""0","08 EUR"";""0","14 EUR""",
"DV05CN;""Alphabet Inc. Class-C-Namensaktie"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""0","25 EUR"";""0","30 EUR""",
"DV05KH;""Süss Microtec AG"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","70 EUR"";""1","33 EUR""",
"DFP2S0;""EUR/GBP"";""Endlos Turbo Long"";""Endlos"";""21:59:48"";""DZ BANK"";""1","15 EUR"";""1","16 EUR""",
"DV05D8;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","29 EUR"";""0","45 EUR""",
"DV05G1;""Hapag-Lloyd AG"";""Endlos Turbo Long"";""Endlos"";""21:56:54"";""DZ BANK"";""1","12 EUR"";""1","50 EUR""",
"DV05GY;""GFT TECHNOLOGIES"";""Endlos Turbo Long"";""Endlos"";""21:59:07"";""DZ BANK"";""0","76 EUR"";""1","36 EUR""",
"DV05D6;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""0","41 EUR"";""0","45 EUR""",
"DV05FY;""Deutsche Boerse AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","56 EUR"";""0","62 EUR""",
"DV05GN;""Evotec AG"";""Endlos Turbo Long"";""Endlos"";""21:54:28"";""DZ BANK"";""0","14 EUR"";""0","20 EUR""",
"DV05D9;""Tesla Inc"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""0","23 EUR"";""0","45 EUR""",
"DV05JT;""SAP SE"";""Endlos Turbo Long"";""Endlos"";""21:58:54"";""DZ BANK"";""0","71 EUR"";""0","77 EUR""",
"DV05EU;""ADVA Optical Networking SE"";""Endlos Turbo Long"";""Endlos"";""21:58:59"";""DZ BANK"";""0","41 EUR"";""0","62 EUR""",
"DV05F2;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:07"";""DZ BANK"";""0","95 EUR"";""1","01 EUR""",
"DV05HB;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""1","01 EUR"";""1","05 EUR""",
"DFP2TF;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV05DJ;""Goldman Sachs Group Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:07"";""DZ BANK"";""0","95 EUR"";""1","40 EUR""",
"DV05F1;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""1","07 EUR"";""1","13 EUR""",
"DV05KW;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""21:59:00"";""DZ BANK"";""0","70 EUR"";""0","73 EUR""",
"DFP2R9;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:58:45"";""DZ BANK"";""0","45 EUR"";""0","46 EUR""",
"DV05FL;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","30 EUR"";""0","33 EUR""",
"DV05FR;""CROPENERGIES"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","19 EUR"";""0","73 EUR""",
"DV05HV;""Jenoptik AG"";""Endlos Turbo Long"";""Endlos"";""21:57:58"";""DZ BANK"";""0","09 EUR"";""0","15 EUR""",
"DFP2SB;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:58:45"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV05D2;""Pfizer Inc."";""Endlos Turbo Long"";""Endlos"";""21:58:55"";""DZ BANK"";""0","06 EUR"";""0","17 EUR""",
"DV05J0;""Siemens AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","15 EUR"";""0","20 EUR""",
"DFP2SA;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:58:45"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV05HJ;""Infineon Technologies AG"";""Endlos Turbo Long"";""Endlos"";""21:58:07"";""DZ BANK"";""0","59 EUR"";""0","65 EUR""",
"DV04EL;""Euro Bund Future"";""Endlos Turbo Long"";""Endlos"";""21:59:36"";""DZ BANK"";""10","14 EUR"";""10","15 EUR""",
"DV04TS;""Deutsche EuroShop AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","19 EUR"";""0","22 EUR""",
"DV04TH;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:05"";""DZ BANK"";""0","44 EUR"";""0","46 EUR""",
"DFP2L4;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""22:00:01"";""DZ BANK"";""0","67 EUR"";""0","68 EUR""",
"DV04TT;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""1","23 EUR"";""1","29 EUR""",
"DV04WB;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV04TV;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","99 EUR"";""1","05 EUR""",
"DV04W5;""va-Q-tec AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","33 EUR"";""0","42 EUR""",
"DV04SU;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""21:59:05"";""DZ BANK"";""0","34 EUR"";""0","38 EUR""",
"DV04CC;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""2","44 EUR"";""2","56 EUR""",
"DV04SZ;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","11 EUR"";""0","13 EUR""",
"DV04U3;""ING Groep N.V."";""Endlos Turbo Long"";""Endlos"";""21:58:38"";""DZ BANK"";""0","22 EUR"";""0","31 EUR""",
"DV04VM;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""21:59:00"";""DZ BANK"";""0","66 EUR"";""1","02 EUR""",
"DV04QY;""Apple Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:03"";""DZ BANK"";""1","12 EUR"";""1","13 EUR""",
"DV04UG;""Eni S.p.A."";""Endlos Turbo Long"";""Endlos"";""21:58:55"";""DZ BANK"";""0","21 EUR"";""0","37 EUR""",
"DV04SL;""BNP Paribas S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","05 EUR"";""0","13 EUR""",
"DV04WQ;""Sixt AG"";""Endlos Turbo Long"";""Endlos"";""21:58:54"";""DZ BANK"";""0","62 EUR"";""0","71 EUR""",
"DV04WC;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:59:04"";""DZ BANK"";""0","076 EUR"";""0","096 EUR""",
"DFP2ML;""EUR/SEK"";""Endlos Turbo Long"";""Endlos"";""21:59:16"";""DZ BANK"";""1","61 EUR"";""1","67 EUR""",
"DV04DP;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Long"";""Endlos"";""21:59:45"";""DZ BANK"";""1","34 EUR"";""1","35 EUR""",
"DV04U1;""Hugo Boss AG"";""Endlos Turbo Long"";""Endlos"";""21:58:05"";""DZ BANK"";""0","23 EUR"";""0","32 EUR""",
"DV04SR;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","25 EUR"";""0","28 EUR""",
"DV04CA;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:48"";""DZ BANK"";""4","04 EUR"";""4","19 EUR""",
"DV04W1;""TUI AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","72 EUR"";""0","78 EUR""",
"DV04RW;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:58:54"";""DZ BANK"";""0","57 EUR"";""0","61 EUR""",
"DV04VG;""Medigene AG"";""Endlos Turbo Long"";""Endlos"";""21:58:04"";""DZ BANK"";""0","19 EUR"";""0","49 EUR""",
"DV04RD;""General Electric Co."";""Endlos Turbo Long"";""Endlos"";""21:59:07"";""DZ BANK"";""0","32 EUR"";""0","36 EUR""",
"DV04XS;""ZOOPLUS AG"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","27 EUR"";""0","81 EUR""",
"DV04RV;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:59:04"";""DZ BANK"";""0","67 EUR"";""0","71 EUR""",
