"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DFP2ML;""EUR/SEK"";""Endlos Turbo Long"";""Endlos"";""22:00:02"";""DZ BANK"";""0","78 EUR"";""0","81 EUR""",
"DV04DP;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""2","82 EUR"";""2","83 EUR""",
"DV04U1;""Hugo Boss AG"";""Endlos Turbo Long"";""Endlos"";""21:58:05"";""DZ BANK"";""0","24 EUR"";""0","36 EUR""",
"DV04SR;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","32 EUR"";""0","35 EUR""",
"DV04CA;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:36"";""DZ BANK"";""7","16 EUR"";""7","31 EUR""",
"DV04W1;""TUI AG"";""Endlos Turbo Long"";""Endlos"";""21:58:42"";""DZ BANK"";""0","48 EUR"";""0","54 EUR""",
"DV04RW;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:59:49"";""DZ BANK"";""0","64 EUR"";""0","68 EUR""",
"DV04VG;""Medigene AG"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","26 EUR"";""0","56 EUR""",
"DV04XS;""ZOOPLUS AG"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","55 EUR"";""1","00 EUR""",
"DV04RD;""General Electric Co."";""Endlos Turbo Long"";""Endlos"";""21:59:24"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV04RV;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:59:49"";""DZ BANK"";""0","74 EUR"";""0","78 EUR""",
"DV04R3;""AXA S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","13 EUR"";""0","16 EUR""",
"DV04UK;""Fuchs Petrolub SE Vz."";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","001 EUR"";""0","12 EUR""",
"DV04SV;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","25 EUR"";""0","29 EUR""",
"DV04VL;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","83 EUR"";""1","19 EUR""",
"DV04TG;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","76 EUR"";""0","78 EUR""",
"DV04R0;""Aroundtown SA"";""Endlos Turbo Long"";""Endlos"";""19:33:55"";""DZ BANK"";""0","18 EUR"";""0","26 EUR""",
"DV04V7;""Repsol S.A."";""Endlos Turbo Long"";""Endlos"";""21:38:41"";""DZ BANK"";""0","33 EUR"";""0","39 EUR""",
"DV04TW;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:59:40"";""DZ BANK"";""0","41 EUR"";""0","47 EUR""",
"DV04FX;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""21:55:02"";""DZ BANK"";""0","001 EUR"";""1","25 EUR""",
"DV04TJ;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:53"";""DZ BANK"";""0","67 EUR"";""0","69 EUR""",
"DV04DN;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Long"";""Endlos"";""21:59:46"";""DZ BANK"";""3","23 EUR"";""3","24 EUR""",
"DV04WA;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:58:57"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DV04RH;""The Walt Disney Co."";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","29 EUR"";""0","55 EUR""",
"DV04Q8;""Caterpillar Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","71 EUR"";""0","90 EUR""",
"DV04DQ;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""2","41 EUR"";""2","42 EUR""",
"DV04DC;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""2","07 EUR"";""2","08 EUR""",
"DV04CB;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:36"";""DZ BANK"";""6","35 EUR"";""6","50 EUR""",
"DV04CE;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""3","93 EUR"";""4","08 EUR""",
"DV04VJ;""MTU Aero Engines AG"";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","72 EUR"";""0","90 EUR""",
"DV04V2;""PVA TEPLA AG ORD NPV"";""Endlos Turbo Long"";""Endlos"";""21:37:10"";""DZ BANK"";""0","22 EUR"";""0","25 EUR""",
"DV04FY;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""21:55:02"";""DZ BANK"";""0","001 EUR"";""1","25 EUR""",
"DV04UM;""Grenke AG"";""Endlos Turbo Long"";""Endlos"";""21:59:23"";""DZ BANK"";""0","19 EUR"";""0","37 EUR""",
"DV04UP;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""21:59:01"";""DZ BANK"";""0","14 EUR"";""0","17 EUR""",
"DV04RQ;""AEGON N.V."";""Endlos Turbo Long"";""Endlos"";""20:31:26"";""DZ BANK"";""0","04 EUR"";""0","12 EUR""",
"DV04S0;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:58:52"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV04B0;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""20","43 EUR"";""20","43 EUR""",
"DV04TA;""Crédit Agricole S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:57"";""DZ BANK"";""0","44 EUR"";""0","52 EUR""",
"DV04VK;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""21:59:37"";""DZ BANK"";""0","95 EUR"";""1","31 EUR""",
"DV04FW;""DAX (Performance)"";""Endlos Turbo Long"";""Endlos"";""21:55:02"";""DZ BANK"";""0","001 EUR"";""1","25 EUR""",
"DV04W4;""Unicredito Italiano S.p.A."";""Endlos Turbo Long"";""Endlos"";""21:58:36"";""DZ BANK"";""0","44 EUR"";""0","47 EUR""",
"DV04T8;""DEUTSCHE PFAND AG"";""Endlos Turbo Long"";""Endlos"";""21:59:28"";""DZ BANK"";""0","88 EUR"";""1","15 EUR""",
"DV04TX;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:59:40"";""DZ BANK"";""0","35 EUR"";""0","41 EUR""",
"DV04RS;""Airbus Group SE"";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","70 EUR"";""0","74 EUR""",
"DV04XC;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:47"";""DZ BANK"";""0","13 EUR"";""0","19 EUR""",
"DV04CJ;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""0","61 EUR"";""0","76 EUR""",
"DV04W0;""Total SE"";""Endlos Turbo Long"";""Endlos"";""21:59:30"";""DZ BANK"";""0","15 EUR"";""0","20 EUR""",
"DV04UJ;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","33 EUR"";""0","54 EUR""",
"DV04WW;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","35 EUR"";""0","47 EUR""",
"DV04SP;""Borussia Dortmund GmbH & Co. KGaA"";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","08 EUR"";""0","35 EUR""",
"DV04VZ;""Porsche Automobil Holding SE"";""Endlos Turbo Long"";""Endlos"";""21:58:57"";""DZ BANK"";""0","33 EUR"";""0","48 EUR""",
"DV04SF;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""21:44:38"";""DZ BANK"";""0","22 EUR"";""0","25 EUR""",
"DV04RX;""Allianz SE"";""Endlos Turbo Long"";""Endlos"";""21:59:49"";""DZ BANK"";""0","54 EUR"";""0","58 EUR""",
"DV04SY;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","25 EUR"";""0","27 EUR""",
"DV04SW;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","19 EUR"";""0","23 EUR""",
"DV04XD;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","001 EUR"";""0","12 EUR""",
"DV04WE;""SAF Holland SE"";""Endlos Turbo Long"";""Endlos"";""21:47:35"";""DZ BANK"";""0","29 EUR"";""0","49 EUR""",
"DV04WF;""Salzgitter AG"";""Endlos Turbo Long"";""Endlos"";""21:58:47"";""DZ BANK"";""0","06 EUR"";""0","12 EUR""",
"DV04WV;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""21:59:27"";""DZ BANK"";""0","54 EUR"";""0","66 EUR""",
"DV04TU;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:47"";""DZ BANK"";""0","65 EUR"";""0","71 EUR""",
"DV04RC;""Fiserv Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:36"";""DZ BANK"";""0","43 EUR"";""0","55 EUR""",
"DV04CD;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:39"";""DZ BANK"";""4","73 EUR"";""4","88 EUR""",
"DV04CF;""Platin"";""Endlos Turbo Long"";""Endlos"";""21:59:39"";""DZ BANK"";""3","12 EUR"";""3","27 EUR""",
"DV04WU;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Endlos Turbo Long"";""Endlos"";""21:59:27"";""DZ BANK"";""0","90 EUR"";""1","02 EUR""",
"DV03UY;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:47"";""DZ BANK"";""1","03 EUR"";""1","09 EUR""",
"DV03XA;""STABILUS S.A. INH. EO-","01"";""Endlos Turbo Long"";""Endlos"";""21:58:56"";""DZ BANK"";""0","28 EUR"";""0","40 EUR"""
"DV03U0;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","91 EUR"";""0","97 EUR""",
"DV03U1;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:55"";""DZ BANK"";""0","86 EUR"";""0","92 EUR""",
"DV03V3;""Lanxess AG"";""Endlos Turbo Long"";""Endlos"";""21:58:52"";""DZ BANK"";""0","58 EUR"";""0","62 EUR""",
"DV03UT;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","79 EUR"";""0","84 EUR""",
"DV03NG;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""0","57 EUR"";""0","59 EUR""",
"DV03VK;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""21:59:01"";""DZ BANK"";""0","22 EUR"";""0","25 EUR""",
"DV03WL;""Repsol S.A."";""Endlos Turbo Long"";""Endlos"";""21:40:08"";""DZ BANK"";""0","74 EUR"";""0","80 EUR""",
"DV03XV;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","14 EUR"";""0","17 EUR""",
"DV03UH;""Danone S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","30 EUR"";""0","35 EUR""",
"DV03UL;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:53"";""DZ BANK"";""1","18 EUR"";""1","20 EUR""",
"DV03V9;""MTU Aero Engines AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""1","49 EUR"";""1","67 EUR""",
"DV03PM;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","61 EUR"";""0","62 EUR""",
"DFP2KN;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""1","53 EUR"";""1","54 EUR""",
"DV03PJ;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DFP2KR;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""1","26 EUR"";""1","27 EUR""",
"DV03TG;""JPMorgan Chase & Co."";""Endlos Turbo Long"";""Endlos"";""21:59:42"";""DZ BANK"";""0","67 EUR"";""0","70 EUR""",
"DV03PG;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV03PQ;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DV03TY;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","05 EUR"";"" -- EUR""",,
"DFP2LD;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DFP2KM;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""1","62 EUR"";""1","63 EUR""",
"DV03XJ;""TUI AG"";""Endlos Turbo Long"";""Endlos"";""21:58:42"";""DZ BANK"";""0","80 EUR"";""0","86 EUR""",
"DV03PN;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","53 EUR"";""0","54 EUR""",
"DV03M0;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""21:59:54"";""DZ BANK"";""4","11 EUR"";""4","12 EUR""",
"DFP2KW;""EUR/JPY"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","24 EUR"";""1","25 EUR""",
"DV03TD;""Caterpillar Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:41"";""DZ BANK"";""1","56 EUR"";""1","57 EUR""",
"DV03XY;""WASHTEC AG O.N."";""Endlos Turbo Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","16 EUR"";""0","28 EUR""",
"DV03UZ;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","97 EUR"";""1","03 EUR""",
"DV03T3;""Beiersdorf AG"";""Endlos Turbo Long"";""Endlos"";""21:43:20"";""DZ BANK"";""0","12 EUR"";""0","15 EUR""",
"DV03VJ;""HeidelbergCement AG"";""Endlos Turbo Long"";""Endlos"";""21:59:39"";""DZ BANK"";""0","34 EUR"";""0","37 EUR""",
"DV03XU;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","59 EUR"";""0","62 EUR""",
"DV03PF;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","09 EUR"";""1","10 EUR""",
"DFP2KU;""EUR/CZK"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""2","51 EUR"";""2","71 EUR""",
"DV03PH;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","93 EUR"";""0","94 EUR""",
"DV03UQ;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:10"";""DZ BANK"";""0","98 EUR"";""1","00 EUR""",
"DV03XT;""Vonovia SE"";""Endlos Turbo Long"";""Endlos"";""21:59:23"";""DZ BANK"";""0","70 EUR"";""0","73 EUR""",
"DV03TW;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","13 EUR"";"" -- EUR""",,
"DFP2KP;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""1","44 EUR"";""1","45 EUR""",
"DV03UX;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""1","08 EUR"";""1","14 EUR""",
"DV03M1;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""3","69 EUR"";""3","70 EUR""",
"DV03PK;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","77 EUR"";""0","78 EUR""",
"DV03PP;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","45 EUR"";""0","46 EUR""",
"DV03PT;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV03UP;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:09"";""DZ BANK"";""1","03 EUR"";""1","05 EUR""",
"DV03TH;""Procter & Gamble Corp."";""Endlos Turbo Long"";""Endlos"";""21:59:16"";""DZ BANK"";""4","17 EUR"";""4","18 EUR""",
"DV03NF;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""0","73 EUR"";""0","75 EUR""",
"DFP2LC;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","57 EUR"";""0","58 EUR""",
"DV03VR;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""1","00 EUR"";""1","04 EUR""",
"DV03M2;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""21:59:58"";""DZ BANK"";""3","29 EUR"";""3","30 EUR""",
"DV03UM;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:53"";""DZ BANK"";""1","13 EUR"";""1","15 EUR""",
"DV03TV;""Banco Bilbao Vizcaya Argentaria"";""Endlos Turbo Long"";""Endlos"";""21:59:46"";""DZ BANK"";""0","27 EUR"";""0","31 EUR""",
"DV03TX;""BASF SE"";""Endlos Turbo Long"";""Endlos"";""21:59:34"";""DZ BANK"";""0","10 EUR"";"" -- EUR""",,
"DV03V1;""K+S AG"";""Endlos Turbo Long"";""Endlos"";""21:59:34"";""DZ BANK"";""0","58 EUR"";""0","61 EUR""",
"DV03UW;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:47"";""DZ BANK"";""1","14 EUR"";""1","20 EUR""",
"DV03W7;""Société Générale S.A."";""Endlos Turbo Long"";""Endlos"";""21:58:03"";""DZ BANK"";""0","12 EUR"";""0","15 EUR""",
"DV03US;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:30"";""DZ BANK"";""0","88 EUR"";""0","90 EUR""",
"DV03UN;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:48"";""DZ BANK"";""1","08 EUR"";""1","10 EUR""",
"DV03W1;""Siemens AG"";""Endlos Turbo Long"";""Endlos"";""21:59:23"";""DZ BANK"";""0","53 EUR"";""0","58 EUR""",
"DFP2KQ;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:06"";""DZ BANK"";""1","35 EUR"";""1","36 EUR""",
"DV03PR;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV03VB;""Fraport AG"";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","68 EUR"";""0","89 EUR""",
"DV03PL;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","69 EUR"";""0","70 EUR""",
"DV03PS;""Silber-Future"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV03XH;""Total SE"";""Endlos Turbo Long"";""Endlos"";""21:58:00"";""DZ BANK"";""0","30 EUR"";""0","35 EUR""",
"DV03WU;""Salzgitter AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","25 EUR"";"" -- EUR""",,
"DV03M3;""Brent Crude Future Contract"";""Endlos Turbo Long"";""Endlos"";""21:59:54"";""DZ BANK"";""2","89 EUR"";""2","90 EUR""",
"DV03UE;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:59:23"";""DZ BANK"";""0","37 EUR"";""0","39 EUR""",
"DV03UB;""Continental AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","28 EUR"";""0","32 EUR""",
"DV03UR;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:30"";""DZ BANK"";""0","93 EUR"";""0","95 EUR""",
"DV03UF;""COVESTRO AG"";""Endlos Turbo Long"";""Endlos"";""21:58:49"";""DZ BANK"";""0","34 EUR"";""0","36 EUR""",
"DV0265;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""7","63 EUR"";""7","72 EUR""",
"DFP2HE;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","79 EUR"";""1","80 EUR""",
"DV03ET;""Deutsche Bank AG"";""Endlos Turbo Long"";""Endlos"";""21:59:53"";""DZ BANK"";""1","27 EUR"";""1","29 EUR""",
"DV027A;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""6","80 EUR"";""6","89 EUR""",
"DV0269;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""6","97 EUR"";""7","06 EUR""",
"DV0261;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""19:58:00"";""DZ BANK"";""0","99 EUR"";""1","05 EUR""",
"DV03HR;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:47"";""DZ BANK"";""0","17 EUR"";""0","23 EUR""",
"DV03GK;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV03EE;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:54"";""DZ BANK"";""0","44 EUR"";""0","47 EUR""",
"DV03FQ;""K+S AG"";""Endlos Turbo Long"";""Endlos"";""21:58:51"";""DZ BANK"";""0","93 EUR"";""0","96 EUR""",
"DV027T;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""19:57:23"";""DZ BANK"";""1","92 EUR"";""2","07 EUR""",
"DV027R;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""19:57:23"";""DZ BANK"";""2","25 EUR"";""2","40 EUR""",
"DFP2HD;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","88 EUR"";""1","89 EUR""",
"DV027V;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""19:57:23"";""DZ BANK"";""1","59 EUR"";""1","74 EUR""",
"DV03EF;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","42 EUR"";""0","45 EUR""",
"DV03HP;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","34 EUR"";""0","40 EUR""",
"DV0266;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""7","46 EUR"";""7","55 EUR""",
"DV03C8;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","55 EUR"";""0","65 EUR""",
"DV03HM;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:39"";""DZ BANK"";""0","51 EUR"";""0","57 EUR""",
"DV027C;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""6","48 EUR"";""6","57 EUR""",
"DV03GL;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","069 EUR"";""0","089 EUR""",
"DV0262;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""19:58:58"";""DZ BANK"";""0","84 EUR"";""0","90 EUR""",
"DV03GJ;""RWE AG"";""Endlos Turbo Long"";""Endlos"";""21:58:02"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DFP2HT;""EUR/USD"";""Endlos Turbo Long"";""Endlos"";""21:59:57"";""DZ BANK"";""0","64 EUR"";""0","65 EUR""",
"DV03GC;""Porsche Automobil Holding SE"";""Endlos Turbo Long"";""Endlos"";""21:59:27"";""DZ BANK"";""0","15 EUR"";""0","30 EUR""",
"DV03HN;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","42 EUR"";""0","48 EUR""",
"DV03DG;""IBM Corporation"";""Endlos Turbo Long"";""Endlos"";""21:59:26"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV03GS;""SCHAEFFLER AG INHABER-VORZUGSAKT.O.ST. O.N."";""Endlos Turbo Long"";""Endlos"";""21:59:01"";""DZ BANK"";""0","30 EUR"";""0","45 EUR""",
"DV03EG;""Commerzbank AG"";""Endlos Turbo Long"";""Endlos"";""21:58:48"";""DZ BANK"";""0","39 EUR"";""0","42 EUR""",
"DV03HK;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:34"";""DZ BANK"";""0","68 EUR"";""0","74 EUR""",
"DFP2HF;""EUR/CHF"";""Endlos Turbo Long"";""Endlos"";""21:59:59"";""DZ BANK"";""1","70 EUR"";""1","71 EUR""",
"DV03F4;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""21:59:51"";""DZ BANK"";""1","33 EUR"";""1","51 EUR""",
"DV027Q;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""19:57:23"";""DZ BANK"";""2","41 EUR"";""2","56 EUR""",
"DV0260;""Aluminium Future"";""Endlos Turbo Long"";""Endlos"";""19:58:58"";""DZ BANK"";""1","15 EUR"";""1","21 EUR""",
"DV0264;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""7","79 EUR"";""7","88 EUR""",
"DV03C9;""Biogen Idec Inc."";""Endlos Turbo Long"";""Endlos"";""21:59:52"";""DZ BANK"";""0","43 EUR"";""0","65 EUR""",
"DV03F5;""Muenchener Rueckversicherungs AG"";""Endlos Turbo Long"";""Endlos"";""21:59:37"";""DZ BANK"";""1","20 EUR"";""1","38 EUR""",
"DV027D;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""6","31 EUR"";""6","40 EUR""",
"DV03HJ;""Volkswagen AG Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:47"";""DZ BANK"";""0","76 EUR"";""0","82 EUR""",
"DV026J;""Gold-Future"";""Endlos Turbo Long"";""Endlos"";""22:00:00"";""DZ BANK"";""24","22 EUR"";""24","22 EUR""",
"DV027S;""Zinn Future"";""Endlos Turbo Long"";""Endlos"";""19:57:23"";""DZ BANK"";""2","08 EUR"";""2","23 EUR""",
"DV03FG;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Long"";""Endlos"";""21:59:50"";""DZ BANK"";""0","14 EUR"";""0","18 EUR""",
"DV03EY;""Deutsche Lufthansa AG"";""Endlos Turbo Long"";""Endlos"";""21:58:49"";""DZ BANK"";""1","17 EUR"";""1","23 EUR""",
"DV027B;""Kupfer"";""Endlos Turbo Long"";""Endlos"";""19:59:00"";""DZ BANK"";""6","64 EUR"";""6","73 EUR""",
