"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV08B4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:50"";""DZ BANK"";""41","57 EUR"";""41","580002 EUR"""
"DV08FZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:21:28"";""DZ BANK"";""35","169998 EUR"";""35","18 EUR"""
"DV08DD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:48"";""DZ BANK"";""37","389999 EUR"";""37","400002 EUR"""
"DV08FY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:12"";""DZ BANK"";""34","470001 EUR"";""34","48 EUR"""
"DV08G1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:26:52"";""DZ BANK"";""38","369999 EUR"";""38","380001 EUR"""
"DV08GQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:34:16"";""DZ BANK"";""37","810001 EUR"";""37","82 EUR"""
"DV08CB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:58"";""DZ BANK"";""43","139999 EUR"";""43","150002 EUR"""
"DV08AR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:31:47"";""DZ BANK"";""34","830002 EUR"";""34","84 EUR"""
"DV08FG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:13"";""DZ BANK"";""33","799999 EUR"";""33","810001 EUR"""
"DV08A7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:25:14"";""DZ BANK"";""49","200001 EUR"";""49","209999 EUR"""
"DV08HD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:18:36"";""DZ BANK"";""38","650002 EUR"";""38","66 EUR"""
"DV079A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:12:48"";""DZ BANK"";""36","619999 EUR"";""36","630001 EUR"""
"DV08AN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:11"";""DZ BANK"";""51","220001 EUR"";""51","23 EUR"""
"DV08CE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:58"";""DZ BANK"";""38","700001 EUR"";""38","709999 EUR"""
"DV08CW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:12:51"";""DZ BANK"";""38","459999 EUR"";""38","470001 EUR"""
"DV08F6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:14"";""DZ BANK"";""39","82 EUR"";""39","830002 EUR"""
"DV08BQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:14"";""DZ BANK"";""40","049999 EUR"";""40","060001 EUR"""
"DV08D5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:49"";""DZ BANK"";""41","77 EUR"";""41","779999 EUR"""
"DV079L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:31:46"";""DZ BANK"";""34","639999 EUR"";""34","650002 EUR"""
"DV08D0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:18:39"";""DZ BANK"";""37","93 EUR"";""37","939999 EUR"""
"DV0799;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:24"";""DZ BANK"";""37","68 EUR"";""37","689999 EUR"""
"DV078Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:23:41"";""DZ BANK"";""37","82 EUR"";""37","830002 EUR"""
"DV08GE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""48","299999 EUR"";""48","310001 EUR"""
"DV078T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:37:07"";""DZ BANK"";""37","049999 EUR"";""37","060001 EUR"""
"DV08DU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:16"";""DZ BANK"";""43","549999 EUR"";""43","560001 EUR"""
"DV079B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:20:28"";""DZ BANK"";""37","470001 EUR"";""37","48 EUR"""
"DV08ED;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:53"";""DZ BANK"";""39","290001 EUR"";""39","299999 EUR"""
"DV08HK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:25:22"";""DZ BANK"";""36","91 EUR"";""36","919998 EUR"""
"DV08FK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:16"";""DZ BANK"";""38","029999 EUR"";""38","040001 EUR"""
"DV08FM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:21"";""DZ BANK"";""39","389999 EUR"";""39","400002 EUR"""
"DV08HF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:31:49"";""DZ BANK"";""37","970001 EUR"";""37","98 EUR"""
"DV08B5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:15"";""DZ BANK"";""42","439999 EUR"";""42","450001 EUR"""
"DV08D2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:58"";""DZ BANK"";""39","459999 EUR"";""39","470001 EUR"""
"DV08CT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:48"";""DZ BANK"";""46","169998 EUR"";""46","18 EUR"""
"DV08E6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:11"";""DZ BANK"";""39","619999 EUR"";""39","630001 EUR"""
"DV08C4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:14"";""DZ BANK"";""39","150002 EUR"";""39","16 EUR"""
"DV08F8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""41","779999 EUR"";""41","790001 EUR"""
"DV08AB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:51"";""DZ BANK"";""39","200001 EUR"";""39","209999 EUR"""
"DV08BL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:23:42"";""DZ BANK"";""41","959999 EUR"";""41","970001 EUR"""
"DV079G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:31:48"";""DZ BANK"";""36","450001 EUR"";""36","459999 EUR"""
"DV08CQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:15"";""DZ BANK"";""41","959999 EUR"";""41","970001 EUR"""
"DV08FT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""46","18 EUR"";""46","189999 EUR"""
"DV0796;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:28"";""DZ BANK"";""35","389999 EUR"";""35","400002 EUR"""
"DV0785;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:17:17"";""DZ BANK"";""37","66 EUR"";""37","669998 EUR"""
"DV079C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:18:37"";""DZ BANK"";""38","32 EUR"";""38","330002 EUR"""
"DV08EF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:15:06"";""DZ BANK"";""40","779999 EUR"";""40","790001 EUR"""
"DV079W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:14"";""DZ BANK"";""42","490002 EUR"";""42","50 EUR"""
"DV079P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:57"";""DZ BANK"";""37","040001 EUR"";""37","049999 EUR"""
"DV08CH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:10"";""DZ BANK"";""41","27 EUR"";""41","279999 EUR"""
"DV08C0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:37:10"";""DZ BANK"";""41","77 EUR"";""41","779999 EUR"""
"DV08BD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:23:43"";""DZ BANK"";""38","439999 EUR"";""38","450001 EUR"""
"DV08A2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:37:12"";""DZ BANK"";""43","75 EUR"";""43","759998 EUR"""
"DV08B1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:21:28"";""DZ BANK"";""38","939999 EUR"";""38","950001 EUR"""
"DV08C8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:11"";""DZ BANK"";""42","419998 EUR"";""42","43 EUR"""
"DV08D6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:46"";""DZ BANK"";""43","299999 EUR"";""43","310001 EUR"""
"DV08G9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:17:15"";""DZ BANK"";""36","639999 EUR"";""36","650002 EUR"""
"DV08E7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:55"";""DZ BANK"";""40","299999 EUR"";""40","310001 EUR"""
"DV08EY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:55"";""DZ BANK"";""44","169998 EUR"";""44","18 EUR"""
"DV08F7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:19"";""DZ BANK"";""40","470001 EUR"";""40","48 EUR"""
"DV08DW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:37:10"";""DZ BANK"";""46","68 EUR"";""46","689999 EUR"""
"DV08G4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:34:49"";""DZ BANK"";""39","82 EUR"";""39","830002 EUR"""
"DV08G3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:31:46"";""DZ BANK"";""37","68 EUR"";""37","689999 EUR"""
"DV08GG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:18:35"";""DZ BANK"";""39","009998 EUR"";""39","02 EUR"""
"DV08A6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:37:11"";""DZ BANK"";""47","82 EUR"";""47","830002 EUR"""
"DV08CD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:53"";""DZ BANK"";""37","84 EUR"";""37","849998 EUR"""
"DV08DC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:48"";""DZ BANK"";""34","139999 EUR"";""34","150002 EUR"""
"DV08AV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:25:16"";""DZ BANK"";""37","639999 EUR"";""37","650002 EUR"""
"DV08A4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:25:21"";""DZ BANK"";""46","48 EUR"";""46","490002 EUR"""
"DV08CC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:47"";""DZ BANK"";""44","889999 EUR"";""44","900002 EUR"""
"DV08AE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:27:02"";""DZ BANK"";""41","450001 EUR"";""41","459999 EUR"""
"DV08BG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:12:51"";""DZ BANK"";""41","169998 EUR"";""41","18 EUR"""
"DV08BR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:30:47"";""DZ BANK"";""40","939999 EUR"";""40","950001 EUR"""
"DV08DJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:57"";""DZ BANK"";""41","389999 EUR"";""41","400002 EUR"""
"DV08HL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:25:24"";""DZ BANK"";""36","560001 EUR"";""36","57 EUR"""
"DV0794;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:19"";""DZ BANK"";""53","380001 EUR"";""53","389999 EUR"""
"DV0789;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:30:48"";""DZ BANK"";""35","77 EUR"";""35","779999 EUR"""
"DV08GZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:38:26"";""DZ BANK"";""38","98 EUR"";""38","990002 EUR"""
"DV08DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:59"";""DZ BANK"";""39","630001 EUR"";""39","639999 EUR"""
"DV08C3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:50"";""DZ BANK"";""45","919998 EUR"";""45","93 EUR"""
"DV08C9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:53"";""DZ BANK"";""44","049999 EUR"";""44","060001 EUR"""
"DV08B6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:47"";""DZ BANK"";""43","32 EUR"";""43","330002 EUR"""
"DV08HP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:37:11"";""DZ BANK"";""37","849998 EUR"";""37","860001 EUR"""
"DV08CP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:58"";""DZ BANK"";""41","099998 EUR"";""41","110001 EUR"""
"DV08GW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:26:47"";""DZ BANK"";""37","110001 EUR"";""37","119999 EUR"""
"DV079K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:26:53"";""DZ BANK"";""42","099998 EUR"";""42","110001 EUR"""
"DV08FD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:14"";""DZ BANK"";""47","349998 EUR"";""47","360001 EUR"""
"DV08AP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:26:59"";""DZ BANK"";""52","75 EUR"";""52","759998 EUR"""
"DV079N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:21:26"";""DZ BANK"";""36","25 EUR"";""36","259998 EUR"""
"DV08GV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:18:37"";""DZ BANK"";""36","50 EUR"";""36","509998 EUR"""
"DV0793;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:15"";""DZ BANK"";""51","82 EUR"";""51","830002 EUR"""
"DV078X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:18:37"";""DZ BANK"";""36","029999 EUR"";""36","040001 EUR"""
"DV08BC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:20:22"";""DZ BANK"";""37","529999 EUR"";""37","540001 EUR"""
"DV08BB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:18:34"";""DZ BANK"";""36","619999 EUR"";""36","630001 EUR"""
"DV08DT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:33:12"";""DZ BANK"";""41","98 EUR"";""41","990002 EUR"""
"DV079S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:30:48"";""DZ BANK"";""39","380001 EUR"";""39","389999 EUR"""
"DV08FQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:52"";""DZ BANK"";""42","119999 EUR"";""42","130001 EUR"""
"DV08DY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:13"";""DZ BANK"";""34","02 EUR"";""34","029999 EUR"""
"DV08AG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:20"";""DZ BANK"";""43","709999 EUR"";""43","720001 EUR"""
"DV08B7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:30:47"";""DZ BANK"";""39","689999 EUR"";""39","700001 EUR"""
"DV0792;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:16"";""DZ BANK"";""50","259998 EUR"";""50","27 EUR"""
"DV08CV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:54"";""DZ BANK"";""37","619999 EUR"";""37","630001 EUR"""
"DV08D3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:59"";""DZ BANK"";""40","23 EUR"";""40","240002 EUR"""
"DV08EL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:27:02"";""DZ BANK"";""47","50 EUR"";""47","509998 EUR"""
"DV08A5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:27:00"";""DZ BANK"";""47","16 EUR"";""47","169998 EUR"""
"DV08FX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:15"";""DZ BANK"";""33","75 EUR"";""33","759998 EUR"""
"DV08FW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:59"";""DZ BANK"";""48","900002 EUR"";""48","91 EUR"""
"DV08F9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:18"";""DZ BANK"";""43","080002 EUR"";""43","09 EUR"""
"DV08E5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:17"";""DZ BANK"";""38","91 EUR"";""38","919998 EUR"""
"DV0797;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:18:35"";""DZ BANK"";""36","169998 EUR"";""36","18 EUR"""
"DV08DZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:11:48"";""DZ BANK"";""37","150002 EUR"";""37","16 EUR"""
"DV0784;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:15:01"";""DZ BANK"";""36","779999 EUR"";""36","790001 EUR"""
"DV08AK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:17"";""DZ BANK"";""48","23 EUR"";""48","240002 EUR"""
"DV08EB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:16"";""DZ BANK"";""33","959999 EUR"";""33","970001 EUR"""
"DV08AQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:30:47"";""DZ BANK"";""34","099998 EUR"";""34","110001 EUR"""
"DV08AL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:14"";""DZ BANK"";""48","990002 EUR"";""49","00 EUR"""
"DV08CM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:34:56"";""DZ BANK"";""39","419998 EUR"";""39","43 EUR"""
"DV08DV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:21"";""DZ BANK"";""45","119999 EUR"";""45","130001 EUR"""
"DV08G2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:18:38"";""DZ BANK"";""38","040001 EUR"";""38","049999 EUR"""
"DV08C1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:59"";""DZ BANK"";""42","610001 EUR"";""42","619999 EUR"""
"DV08CL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:27:00"";""DZ BANK"";""44","689999 EUR"";""44","700001 EUR"""
"DV08GB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:16"";""DZ BANK"";""45","689999 EUR"";""45","700001 EUR"""
"DV08A8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:26:53"";""DZ BANK"";""50","57 EUR"";""50","580002 EUR"""
"DV08B8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:37:10"";""DZ BANK"";""40","549999 EUR"";""40","560001 EUR"""
"DV078V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:18:36"";""DZ BANK"";""38","900002 EUR"";""38","91 EUR"""
"DV08EV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:16"";""DZ BANK"";""40","549999 EUR"";""40","560001 EUR"""
"DV08FS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:18"";""DZ BANK"";""44","830002 EUR"";""44","84 EUR"""
"DV08FR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:19"";""DZ BANK"";""43","470001 EUR"";""43","48 EUR"""
"DV08AS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:18:35"";""DZ BANK"";""35","560001 EUR"";""35","57 EUR"""
"DV08FC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""46","650002 EUR"";""46","66 EUR"""
"DV08BX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:16"";""DZ BANK"";""41","709999 EUR"";""41","720001 EUR"""
"DV08AW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:37:07"";""DZ BANK"";""38","32 EUR"";""38","330002 EUR"""
"DV08BJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:18:35"";""DZ BANK"";""40","16 EUR"";""40","169998 EUR"""
"DV08AZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:25:17"";""DZ BANK"";""40","369999 EUR"";""40","380001 EUR"""
"DV08D8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:17"";""DZ BANK"";""46","360001 EUR"";""46","369999 EUR"""
"DV08HM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.12.2022"";""14:34:57"";""DZ BANK"";""35","650002 EUR"";""35","66 EUR"""
"DV08AA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:18:34"";""DZ BANK"";""38","459999 EUR"";""38","470001 EUR"""
"DV08FV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:52"";""DZ BANK"";""47","560001 EUR"";""47","57 EUR"""
"DV08EC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""38","529999 EUR"";""38","540001 EUR"""
"DV0791;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:34:56"";""DZ BANK"";""49","470001 EUR"";""49","48 EUR"""
"DV08BU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:49"";""DZ BANK"";""39","040001 EUR"";""39","049999 EUR"""
"DV08GJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:21:27"";""DZ BANK"";""39","66 EUR"";""39","669998 EUR"""
"DV079E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:30:47"";""DZ BANK"";""34","810001 EUR"";""34","82 EUR"""
"DV08A0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.12.2021"";""14:37:06"";""DZ BANK"";""41","040001 EUR"";""41","049999 EUR"""
"DV08BP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:21:29"";""DZ BANK"";""39","150002 EUR"";""39","16 EUR"""
"DV08C2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:14"";""DZ BANK"";""44","27 EUR"";""44","279999 EUR"""
"DV079Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:37:10"";""DZ BANK"";""47","139999 EUR"";""47","150002 EUR"""
"DV079F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:15:00"";""DZ BANK"";""35","639999 EUR"";""35","650002 EUR"""
"DV08BP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:21:29"";""DZ BANK"";""39","150002 EUR"";""39","16 EUR"""
"DV08FH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:12:53"";""DZ BANK"";""36","650002 EUR"";""36","66 EUR"""
"DV08F4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:21"";""DZ BANK"";""38","509998 EUR"";""38","52 EUR"""
"DV08GK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:31:46"";""DZ BANK"";""39","389999 EUR"";""39","400002 EUR"""
"DV08CF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:12:49"";""DZ BANK"";""39","560001 EUR"";""39","57 EUR"""
"DV08DG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:49"";""DZ BANK"";""39","810001 EUR"";""39","82 EUR"""
"DV08GN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:37:58"";""DZ BANK"";""38","490002 EUR"";""38","50 EUR"""
"DV08D9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:37:08"";""DZ BANK"";""47","880001 EUR"";""47","889999 EUR"""
