"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV03Z4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:18"";""DZ BANK"";""39","44 EUR"";""39","45 EUR"""
"DV03ZA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:18"";""DZ BANK"";""35","62 EUR"";""35","63 EUR"""
"DV03YZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:48"";""DZ BANK"";""36","80 EUR"";""36","81 EUR"""
"DV0302;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","17 EUR"";""41","18 EUR"""
"DV03Y8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:00"";""DZ BANK"";""42","67 EUR"";""42","68 EUR"""
"DV0307;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""47","79 EUR"";""47","80 EUR"""
"DV03ZT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","71 EUR"";""38","72 EUR"""
"DV032E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""40","28 EUR"";""40","29 EUR"""
"DV03ZY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","31 EUR"";""43","32 EUR"""
"DV03ZS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:11"";""DZ BANK"";""44","36 EUR"";""44","37 EUR"""
"DV0313;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:00"";""DZ BANK"";""48","96 EUR"";""48","97 EUR"""
"DV06CV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""38","15 EUR"";""38","16 EUR"""
"DV06DJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","79 EUR"";""37","80 EUR"""
"DV06EC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""36","55 EUR"";""36","56 EUR"""
"DV06C8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""39","51 EUR"";""39","52 EUR"""
"DV06C0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""39","95 EUR"";""39","96 EUR"""
"DV06DF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","81 EUR"";""38","82 EUR"""
"DV06DS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""21:59:59"";""DZ BANK"";""36","54 EUR"";""36","55 EUR"""
"DV06CQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""40","33 EUR"";""40","34 EUR"""
"DV06CW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""40","12 EUR"";""40","13 EUR"""
"DV06CM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","36 EUR"";""38","37 EUR"""
"DV06B7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""38","62 EUR"";""38","63 EUR"""
"DV06CJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:58:08"";""DZ BANK"";""40","50 EUR"";""40","51 EUR"""
"DV06D6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:01"";""DZ BANK"";""37","20 EUR"";""37","21 EUR"""
"DV06DZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""22:00:00"";""DZ BANK"";""36","77 EUR"";""36","78 EUR"""
"DV06C1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""37","95 EUR"";""37","96 EUR"""
"DV06CX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:17"";""DZ BANK"";""38","09 EUR"";""38","10 EUR"""
"DV06D2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:01"";""DZ BANK"";""37","64 EUR"";""37","65 EUR"""
"DV06B3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""38","68 EUR"";""38","69 EUR"""
"DV06B5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","65 EUR"";""38","66 EUR"""
"DV06DV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""22:00:00"";""DZ BANK"";""38","79 EUR"";""38","80 EUR"""
"DV06C6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""39","63 EUR"";""39","64 EUR"""
"DV06CU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","20 EUR"";""40","21 EUR"""
"DV06CF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""38","49 EUR"";""38","50 EUR"""
"DV06CR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","26 EUR"";""38","27 EUR"""
"DV06DC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""37","80 EUR"";""37","81 EUR"""
"DV06DN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","97 EUR"";""35","98 EUR"""
"DV06D8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""36","98 EUR"";""36","99 EUR"""
"DV06D7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""37","09 EUR"";""37","10 EUR"""
"DV06DX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""21:59:46"";""DZ BANK"";""37","00 EUR"";""37","01 EUR"""
"DV06DD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","47 EUR"";""38","48 EUR"""
"DV06DW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""22:00:01"";""DZ BANK"";""38","72 EUR"";""38","73 EUR"""
"DV06D0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""22:00:01"";""DZ BANK"";""37","77 EUR"";""37","78 EUR"""
"DV06CH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:14"";""DZ BANK"";""38","45 EUR"";""38","46 EUR"""
"DV06CT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""38","21 EUR"";""38","22 EUR"""
"DV06C9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""37","60 EUR"";""37","61 EUR"""
"DV06CK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""38","41 EUR"";""38","42 EUR"""
"DV06D4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""21:59:48"";""DZ BANK"";""37","43 EUR"";""37","44 EUR"""
"DV06C2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""39","85 EUR"";""39","86 EUR"""
"DV06DM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""35","95 EUR"";""35","96 EUR"""
"DV06CS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:58:08"";""DZ BANK"";""40","27 EUR"";""40","28 EUR"""
"DV06CD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:58:08"";""DZ BANK"";""38","53 EUR"";""38","54 EUR"""
"DV06EB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""36","65 EUR"";""36","66 EUR"""
"DV06DR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""36","08 EUR"";""36","09 EUR"""
"DV06B8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:58:05"";""DZ BANK"";""40","71 EUR"";""40","72 EUR"""
"DV06EA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""36","76 EUR"";""36","77 EUR"""
"DV06C4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""39","75 EUR"";""39","76 EUR"""
"DV06DG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""38","72 EUR"";""38","73 EUR"""
"DV06DT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","68 EUR"";""36","69 EUR"""
"DV06DU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""37","03 EUR"";""37","04 EUR"""
"DV06DB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""37","50 EUR"";""37","51 EUR"""
"DV06CG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""40","54 EUR"";""40","55 EUR"""
"DV06D1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""21:59:46"";""DZ BANK"";""37","85 EUR"";""37","86 EUR"""
"DV06CY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""40","04 EUR"";""40","05 EUR"""
"DV06DY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""22:00:01"";""DZ BANK"";""36","88 EUR"";""36","89 EUR"""
"DV06B9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","59 EUR"";""38","60 EUR"""
"DV06B6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","74 EUR"";""40","75 EUR"""
"DV06DH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","10 EUR"";""40","11 EUR"""
"DV06D5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""37","31 EUR"";""37","32 EUR"""
"DV06DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""36","03 EUR"";""36","04 EUR"""
"DV06D3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""37","52 EUR"";""37","53 EUR"""
"DV06DP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","00 EUR"";""36","01 EUR"""
"DV06CE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","59 EUR"";""40","60 EUR"""
"DV06B1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:58:08"";""DZ BANK"";""38","71 EUR"";""38","72 EUR"""
"DV06DE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:18"";""DZ BANK"";""39","24 EUR"";""39","25 EUR"""
"DV06DL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""35","92 EUR"";""35","93 EUR"""
"DV06CA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:17"";""DZ BANK"";""40","67 EUR"";""40","68 EUR"""
"DV06C5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""37","79 EUR"";""37","80 EUR"""
"DV06C7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""37","70 EUR"";""37","71 EUR"""
"DV06CN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","39 EUR"";""40","40 EUR"""
"DV06CB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:59"";""DZ BANK"";""38","56 EUR"";""38","57 EUR"""
"DV06B4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","77 EUR"";""40","78 EUR"""
"DV06CL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""40","44 EUR"";""40","45 EUR"""
"DV06CC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","63 EUR"";""40","64 EUR"""
"DV06D9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""22:00:00"";""DZ BANK"";""36","86 EUR"";""36","87 EUR"""
"DV06C3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""37","87 EUR"";""37","88 EUR"""
"DV06DK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""22:00:00"";""DZ BANK"";""36","96 EUR"";""36","97 EUR"""
"DV06CP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","31 EUR"";""38","32 EUR"""
"DV06DA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:01"";""DZ BANK"";""39","38 EUR"";""39","39 EUR"""
"DV06B2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""21:59:48"";""DZ BANK"";""40","80 EUR"";""40","81 EUR"""
"DV06CZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""22:00:00"";""DZ BANK"";""38","01 EUR"";""38","02 EUR"""
"DV06QX;""AUTO1 Group SE"";""Discount Classic"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q3;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q7;""Deutsche Bank AG"";""Discount Classic"";""20.08.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q4;""Continental AG"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QX;""AUTO1 Group SE"";""Discount Classic"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R6;""Salzgitter AG"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RL;""Deutsche Lufthansa AG"";""Discount Classic"";""15.10.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R0;""home24 Br"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RH;""Deutsche Lufthansa AG"";""Discount Classic"";""16.07.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RV;""Enel S.p.A."";""Discount Classic"";""15.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RK;""Deutsche Lufthansa AG"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RZ;""home24 Br"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06SA;""SAP SE"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RS;""Deutsche Lufthansa AG"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RP;""Deutsche Lufthansa AG"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q1;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RT;""E.ON SE"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R8;""Salzgitter AG"";""Discount Classic"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QT;""Ahold Delhaize NV"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RJ;""Deutsche Lufthansa AG"";""Discount Classic"";""20.08.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QY;""AUTO1 Group SE"";""Discount Classic"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q6;""Deutsche Bank AG"";""Discount Classic"";""16.07.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06SC;""SAP SE"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RF;""Deutsche Bank AG"";""Discount Classic"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RW;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""21.01.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06SD;""SAP SE"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R4;""Metro AG"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RG;""Deutsche Bank AG"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RN;""Deutsche Lufthansa AG"";""Discount Classic"";""21.01.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R7;""Salzgitter AG"";""Discount Classic"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QV;""Anheuser-Busch InBev"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R9;""Salzgitter AG"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q8;""Deutsche Bank AG"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RE;""Deutsche Bank AG"";""Discount Classic"";""18.03.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RM;""Deutsche Lufthansa AG"";""Discount Classic"";""19.11.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R2;""Krones AG"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q9;""Deutsche Bank AG"";""Discount Classic"";""15.10.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QU;""Air Liquide S.A."";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QP;""Ahold Delhaize NV"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QW;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RC;""Deutsche Bank AG"";""Discount Classic"";""21.01.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q0;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RQ;""Deutsche Lufthansa AG"";""Discount Classic"";""18.03.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q0;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06SB;""SAP SE"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RU;""E.ON SE"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RD;""Deutsche Bank AG"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QR;""Ahold Delhaize NV"";""Discount Classic"";""19.11.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RB;""Deutsche Bank AG"";""Discount Classic"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RA;""Deutsche Bank AG"";""Discount Classic"";""19.11.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RY;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06SE;""Unilever Rg"";""Discount Classic"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RX;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QS;""Ahold Delhaize NV"";""Discount Classic"";""21.01.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QQ;""Ahold Delhaize NV"";""Discount Classic"";""15.10.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q2;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06RR;""Deutsche Lufthansa AG"";""Discount Classic"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06R3;""Merck KGaA"";""Discount Classic"";""18.02.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06Q5;""Delivery Hero SE"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV06QZ;""AUTO1 Group SE"";""Discount Classic"";""16.12.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,
"DV0413;""COVESTRO AG"";""Discount Classic"";""19.11.2021"";""21:59:00"";""DZ BANK"";""56","53 EUR"";""56","55 EUR"""
"DV041V;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""21:58:08"";""DZ BANK"";""81","87 EUR"";""82","08 EUR"""
"DV0413;""COVESTRO AG"";""Discount Classic"";""19.11.2021"";""21:59:00"";""DZ BANK"";""56","53 EUR"";""56","55 EUR"""
"DV041V;""Bechtle AG"";""Discount Classic"";""16.12.2022"";""21:58:08"";""DZ BANK"";""81","87 EUR"";""82","08 EUR"""
"DV042D;""Grenke AG"";""Discount Classic"";""17.09.2021"";""21:58:06"";""DZ BANK"";""14","31 EUR"";""15","21 EUR"""
"DV0416;""COVESTRO AG"";""Discount Classic"";""18.02.2022"";""21:59:00"";""DZ BANK"";""55","73 EUR"";""55","75 EUR"""
"DV041W;""Beiersdorf AG"";""Discount Classic"";""16.12.2022"";""21:58:01"";""DZ BANK"";""64","16 EUR"";""64","19 EUR"""
"DV0411;""COVESTRO AG"";""Discount Classic"";""17.09.2021"";""21:59:00"";""DZ BANK"";""57","12 EUR"";""57","14 EUR"""
"DV041S;""AXA S.A."";""Discount Classic"";""16.12.2022"";""21:58:12"";""DZ BANK"";""17","95 EUR"";""17","98 EUR"""
"DV042F;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""21:58:02"";""DZ BANK"";""65","41 EUR"";""65","45 EUR"""
"DV0412;""COVESTRO AG"";""Discount Classic"";""15.10.2021"";""21:59:06"";""DZ BANK"";""56","85 EUR"";""56","87 EUR"""
"DV042U;""SMA Solar Technology AG"";""Discount Classic"";""16.12.2022"";""21:58:05"";""DZ BANK"";""25","77 EUR"";""25","92 EUR"""
"DV041P;""AXA S.A."";""Discount Classic"";""21.01.2022"";""21:58:12"";""DZ BANK"";""19","21 EUR"";""19","24 EUR"""
"DV042E;""Grenke AG"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""13","65 EUR"";""14","55 EUR"""
"DV042C;""Fraport AG"";""Discount Classic"";""16.12.2022"";""21:58:04"";""DZ BANK"";""46","04 EUR"";""46","70 EUR"""
"DV041Z;""COVESTRO AG"";""Discount Classic"";""16.07.2021"";""21:59:00"";""DZ BANK"";""57","75 EUR"";""57","77 EUR"""
"DV042P;""Repsol S.A."";""Discount Classic"";""17.09.2021"";""21:58:01"";""DZ BANK"";""9","68 EUR"";"" -- EUR""",
"DV041L;""AXA S.A."";""Discount Classic"";""20.08.2021"";""21:58:12"";""DZ BANK"";""19","64 EUR"";""19","67 EUR"""
"DV0415;""COVESTRO AG"";""Discount Classic"";""21.01.2022"";""21:59:00"";""DZ BANK"";""55","98 EUR"";""56","00 EUR"""
"DV042G;""home24 Br"";""Discount Classic"";""16.12.2022"";""21:58:06"";""DZ BANK"";""8","20 EUR"";""8","35 EUR"""
"DV042A;""Danone S.A."";""Discount Classic"";""17.09.2021"";""21:59:09"";""DZ BANK"";""54","99 EUR"";""55","03 EUR"""
"DV042S;""Repsol S.A."";""Discount Classic"";""16.12.2022"";""21:58:01"";""DZ BANK"";""8","56 EUR"";"" -- EUR""",
