"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV05GZ;""Goldman Sachs Group Inc."";""Endlos Turbo Short"";""Endlos"";""14:17:34"";""DZ BANK"";""14","91 EUR"";""14","93 EUR""",
"DV05PW;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:29:10"";""DZ BANK"";""3","06 EUR"";""3","07 EUR""",
"DV05FD;""Bertrandt AG"";""Endlos Turbo Short"";""Endlos"";""14:34:38"";""DZ BANK"";""0","38 EUR"";""0","42 EUR""",
"DV05FF;""Biogen Idec Inc."";""Endlos Turbo Short"";""Endlos"";""14:35:11"";""DZ BANK"";""1","24 EUR"";""1","29 EUR""",
"DV05P0;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:29:21"";""DZ BANK"";""3","87 EUR"";""3","88 EUR""",
"DV05EW;""Airbus Group SE"";""Endlos Turbo Short"";""Endlos"";""14:23:17"";""DZ BANK"";""5","04 EUR"";""5","05 EUR""",
"DV05PS;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:32:22"";""DZ BANK"";""2","34 EUR"";""2","35 EUR""",
"DV05F7;""Deutsche Lufthansa AG"";""Endlos Turbo Short"";""Endlos"";""14:28:54"";""DZ BANK"";""1","95 EUR"";""1","97 EUR""",
"DV05JS;""SALESFORCE.COM"";""Endlos Turbo Short"";""Endlos"";""14:01:08"";""DZ BANK"";""2","03 EUR"";""2","06 EUR""",
"DV05E1;""Aurubis AG"";""Endlos Turbo Short"";""Endlos"";""14:24:57"";""DZ BANK"";""4","68 EUR"";""4","69 EUR""",
"DV05KF;""Square Inc."";""Endlos Turbo Short"";""Endlos"";""14:17:30"";""DZ BANK"";""1","25 EUR"";""1","35 EUR""",
"DV05PT;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:31:11"";""DZ BANK"";""2","50 EUR"";""2","51 EUR""",
"DV05E8;""BB Biotech AG"";""Endlos Turbo Short"";""Endlos"";""14:34:18"";""DZ BANK"";""0","21 EUR"";""0","28 EUR""",
"DV05PV;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:29:10"";""DZ BANK"";""2","86 EUR"";""2","87 EUR""",
"DV05GP;""Evotec AG"";""Endlos Turbo Short"";""Endlos"";""14:21:30"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV05HT;""Infineon Technologies AG"";""Endlos Turbo Short"";""Endlos"";""14:15:40"";""DZ BANK"";""1","53 EUR"";""1","54 EUR""",
"DV05JH;""Pfizer Inc."";""Endlos Turbo Short"";""Endlos"";""14:29:45"";""DZ BANK"";""0","10 EUR"";""0","17 EUR""",
"DV05GX;""Gerresheimer AG"";""Endlos Turbo Short"";""Endlos"";""14:23:37"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV05PQ;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:31:02"";""DZ BANK"";""1","94 EUR"";""1","95 EUR""",
"DV05PM;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:31:14"";""DZ BANK"";""1","39 EUR"";""1","80 EUR""",
"DV05FM;""Continental AG"";""Endlos Turbo Short"";""Endlos"";""14:18:20"";""DZ BANK"";""0","68 EUR"";""0","69 EUR""",
"DV05PR;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:31:14"";""DZ BANK"";""2","11 EUR"";""2","12 EUR""",
"DV05P1;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:29:08"";""DZ BANK"";""4","07 EUR"";""4","08 EUR""",
"DV05FK;""Carl Zeiss Meditec AG"";""Endlos Turbo Short"";""Endlos"";""14:31:55"";""DZ BANK"";""0","46 EUR"";""0","47 EUR""",
"DV05JA;""New Work SE"";""Endlos Turbo Short"";""Endlos"";""13:02:56"";""DZ BANK"";""1","07 EUR"";""1","17 EUR""",
"DV05PK;""NASDAQ 100"";""Endlos Turbo Short"";""Endlos"";""14:29:03"";""DZ BANK"";""0","81 EUR"";""1","80 EUR""",
"DV04UU;""HelloFresh SE"";""Endlos Turbo Short"";""Endlos"";""14:25:34"";""DZ BANK"";""0","64 EUR"";""0","66 EUR""",
"DV04SQ;""Caterpillar Inc."";""Endlos Turbo Short"";""Endlos"";""14:23:56"";""DZ BANK"";""9","03 EUR"";""9","11 EUR""",
"DV04VQ;""NEMETSCHEK"";""Endlos Turbo Short"";""Endlos"";""14:24:32"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV04DM;""Brent Crude Future Contract"";""Endlos Turbo Short"";""Endlos"";""14:34:20"";""DZ BANK"";""33","52 EUR"";""33","52 EUR""",
"DV04WR;""SLM Solutions Group AG"";""Endlos Turbo Short"";""Endlos"";""14:32:04"";""DZ BANK"";""2","20 EUR"";""2","36 EUR""",
"DV04CT;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:06"";""DZ BANK"";""42","110001 EUR"";""42","209999 EUR""",
"DV04RP;""Adyen"";""Endlos Turbo Short"";""Endlos"";""14:37:54"";""DZ BANK"";""2","06 EUR"";""2","07 EUR""",
"DV04W6;""va-Q-tec AG"";""Endlos Turbo Short"";""Endlos"";""14:36:54"";""DZ BANK"";""0","23 EUR"";""0","25 EUR""",
"DV04TB;""CTS Eventim AG"";""Endlos Turbo Short"";""Endlos"";""14:22:24"";""DZ BANK"";""0","94 EUR"";""0","95 EUR""",
"DV04SE;""Bechtle AG"";""Endlos Turbo Short"";""Endlos"";""14:33:30"";""DZ BANK"";""0","27 EUR"";""0","29 EUR""",
"DV04UX;""Home Depot Inc."";""Endlos Turbo Short"";""Endlos"";""14:24:02"";""DZ BANK"";""1","83 EUR"";""1","85 EUR""",
"DV04DJ;""Brent Crude Future Contract"";""Endlos Turbo Short"";""Endlos"";""14:34:22"";""DZ BANK"";""32","27 EUR"";""32","27 EUR""",
"DV04XN;""Vonovia SE"";""Endlos Turbo Short"";""Endlos"";""14:28:42"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV04V4;""Qualcomm Inc."";""Endlos Turbo Short"";""Endlos"";""14:36:04"";""DZ BANK"";""0","41 EUR"";""0","43 EUR""",
"DV04VR;""NIKE Inc."";""Endlos Turbo Short"";""Endlos"";""14:12:10"";""DZ BANK"";""0","21 EUR"";""0","35 EUR""",
"DV04CZ;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""46","990002 EUR"";""47","09 EUR""",
"DV04XQ;""Westwing Group AG"";""Endlos Turbo Short"";""Endlos"";""14:02:06"";""DZ BANK"";""0","38 EUR"";""0","40 EUR""",
"DV04U7;""Koenig & Bauer AG"";""Endlos Turbo Short"";""Endlos"";""13:02:14"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV04VT;""Nordex AG"";""Endlos Turbo Short"";""Endlos"";""14:18:13"";""DZ BANK"";""2","74 EUR"";""2","78 EUR""",
"DV04CR;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:06"";""DZ BANK"";""40","450001 EUR"";""40","549999 EUR""",
"DV04TE;""Delivery Hero SE"";""Endlos Turbo Short"";""Endlos"";""14:37:40"";""DZ BANK"";""0","98 EUR"";""1","03 EUR""",
"DV04UV;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Short"";""Endlos"";""14:25:05"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV04XA;""Vestas Wind Systems A/S"";""Endlos Turbo Short"";""Endlos"";""14:34:41"";""DZ BANK"";""2","35 EUR"";""2","36 EUR""",
"DV04TM;""Deutsche Bank AG"";""Endlos Turbo Short"";""Endlos"";""14:20:22"";""DZ BANK"";""2","24 EUR"";""2","25 EUR""",
"DV04U5;""JPMorgan Chase & Co."";""Endlos Turbo Short"";""Endlos"";""14:17:35"";""DZ BANK"";""1","83 EUR"";""1","85 EUR""",
"DV04CQ;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:44"";""DZ BANK"";""39","490002 EUR"";""39","639999 EUR""",
"DV04CV;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""43","669998 EUR"";""43","77 EUR""",
"DV04T6;""Deutsche Lufthansa AG"";""Endlos Turbo Short"";""Endlos"";""14:23:32"";""DZ BANK"";""2","48 EUR"";""2","50 EUR""",
"DV04UT;""HelloFresh SE"";""Endlos Turbo Short"";""Endlos"";""14:23:06"";""DZ BANK"";""0","45 EUR"";""0","47 EUR""",
"DV04RN;""Advanced Micro Devices Inc."";""Endlos Turbo Short"";""Endlos"";""14:25:06"";""DZ BANK"";""0","14 EUR"";""0","22 EUR""",
"DV04VX;""Pfeiffer Vacuum Technology AG"";""Endlos Turbo Short"";""Endlos"";""14:23:01"";""DZ BANK"";""0","77 EUR"";""0","83 EUR""",
"DV04DL;""Brent Crude Future Contract"";""Endlos Turbo Short"";""Endlos"";""14:34:16"";""DZ BANK"";""33","099998 EUR"";""33","099998 EUR""",
"DV04SN;""Booking Holdings Inc."";""Endlos Turbo Short"";""Endlos"";""14:25:49"";""DZ BANK"";""10","20 EUR"";""10","34 EUR""",
"DV04W8;""Varta AG"";""Endlos Turbo Short"";""Endlos"";""14:29:13"";""DZ BANK"";""2","09 EUR"";""2","15 EUR""",
"DV04WH;""Salzgitter AG"";""Endlos Turbo Short"";""Endlos"";""14:36:22"";""DZ BANK"";""1","55 EUR"";""1","56 EUR""",
"DV04UF;""Electronic Arts Inc."";""Endlos Turbo Short"";""Endlos"";""14:19:55"";""DZ BANK"";""0","84 EUR"";""0","86 EUR""",
"DV04ST;""Compugroup Medical SE und Co. KGaA"";""Endlos Turbo Short"";""Endlos"";""14:28:21"";""DZ BANK"";""0","79 EUR"";""0","81 EUR""",
"DV04C3;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:06"";""DZ BANK"";""50","419998 EUR"";""50","52 EUR""",
"DV04RY;""Allianz SE"";""Endlos Turbo Short"";""Endlos"";""14:36:40"";""DZ BANK"";""4","04 EUR"";""4","05 EUR""",
"DV04XT;""ZOOPLUS AG"";""Endlos Turbo Short"";""Endlos"";""14:35:14"";""DZ BANK"";""2","02 EUR"";""2","12 EUR""",
"DV04B9;""Gold-Future"";""Endlos Turbo Short"";""Endlos"";""14:22:23"";""DZ BANK"";""42","91 EUR"";""42","91 EUR""",
"DV04CW;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:06"";""DZ BANK"";""44","610001 EUR"";""44","709999 EUR""",
"DV04C0;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""47","82 EUR"";""47","919998 EUR""",
"DV04DK;""Brent Crude Future Contract"";""Endlos Turbo Short"";""Endlos"";""14:37:25"";""DZ BANK"";""32","650002 EUR"";""32","650002 EUR""",
"DV04U6;""K+S AG"";""Endlos Turbo Short"";""Endlos"";""14:37:25"";""DZ BANK"";""0","45 EUR"";""0","46 EUR""",
"DV04EM;""Euro Bund Future"";""Endlos Turbo Short"";""Endlos"";""14:33:37"";""DZ BANK"";""0","66 EUR"";""0","67 EUR""",
"DV04VW;""PAYPAL HOLDINGS INC."";""Endlos Turbo Short"";""Endlos"";""14:24:17"";""DZ BANK"";""0","22 EUR"";""1","25 EUR""",
"DV04SM;""BNP Paribas S.A."";""Endlos Turbo Short"";""Endlos"";""14:33:49"";""DZ BANK"";""2","37 EUR"";""2","38 EUR""",
"DV04V0;""ProSiebenSat.1 Media SE"";""Endlos Turbo Short"";""Endlos"";""14:36:25"";""DZ BANK"";""10","83 EUR"";""10","84 EUR""",
"DV04WX;""TAKE-TWO INTERACTIVE"";""Endlos Turbo Short"";""Endlos"";""14:30:02"";""DZ BANK"";""0","69 EUR"";""1","00 EUR""",
"DV04V6;""Rational AG"";""Endlos Turbo Short"";""Endlos"";""14:19:25"";""DZ BANK"";""5","05 EUR"";""5","15 EUR""",
"DV04UL;""General Electric Co."";""Endlos Turbo Short"";""Endlos"";""14:37:17"";""DZ BANK"";""4","67 EUR"";""4","69 EUR""",
"DV04SA;""BASF SE"";""Endlos Turbo Short"";""Endlos"";""14:23:47"";""DZ BANK"";""3","46 EUR"";""3","47 EUR""",
"DV04UZ;""home24 Br"";""Endlos Turbo Short"";""Endlos"";""14:32:16"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV04UE;""Électricité de France S.A. (EdF)"";""Endlos Turbo Short"";""Endlos"";""14:34:04"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DV04CX;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""45","34 EUR"";""45","439999 EUR""",
"DV04TN;""DT.BETEILIG.AG   NA O.N."";""Endlos Turbo Short"";""Endlos"";""14:13:22"";""DZ BANK"";""1","33 EUR"";""1","34 EUR""",
"DV04RZ;""Apple Inc."";""Endlos Turbo Short"";""Endlos"";""14:31:01"";""DZ BANK"";""0","12 EUR"";""0","35 EUR""",
"DV04VY;""Koninklijke Philips N.V."";""Endlos Turbo Short"";""Endlos"";""14:28:30"";""DZ BANK"";""0","77 EUR"";""0","78 EUR""",
"DV04XJ;""Volkswagen AG Vz."";""Endlos Turbo Short"";""Endlos"";""14:30:09"";""DZ BANK"";""4","45 EUR"";""4","46 EUR""",
"DV04U4;""Jenoptik AG"";""Endlos Turbo Short"";""Endlos"";""14:03:40"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DV04XK;""Volkswagen AG Vz."";""Endlos Turbo Short"";""Endlos"";""14:30:09"";""DZ BANK"";""8","37 EUR"";""8","38 EUR""",
"DV04WJ;""Sartorius AG VZ."";""Endlos Turbo Short"";""Endlos"";""14:21:33"";""DZ BANK"";""4","65 EUR"";""4","71 EUR""",
"DV04V5;""Rational AG"";""Endlos Turbo Short"";""Endlos"";""14:19:24"";""DZ BANK"";""1","48 EUR"";""1","58 EUR""",
"DV04UH;""Eni S.p.A."";""Endlos Turbo Short"";""Endlos"";""14:20:40"";""DZ BANK"";""4","80 EUR"";""4","81 EUR""",
"DV04S8;""COVESTRO AG"";""Endlos Turbo Short"";""Endlos"";""14:22:16"";""DZ BANK"";""2","73 EUR"";""2","74 EUR""",
"DV04XR;""Zalando SE"";""Endlos Turbo Short"";""Endlos"";""14:28:17"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV04C2;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:06"";""DZ BANK"";""49","59 EUR"";""49","689999 EUR""",
"DV04DH;""Brent Crude Future Contract"";""Endlos Turbo Short"";""Endlos"";""14:34:20"";""DZ BANK"";""23","129999 EUR"";""23","129999 EUR""",
"DV04R1;""ASML Holding N.V."";""Endlos Turbo Short"";""Endlos"";""14:28:57"";""DZ BANK"";""0","74 EUR"";""0","76 EUR""",
"DV04WT;""Stratec SE"";""Endlos Turbo Short"";""Endlos"";""14:34:21"";""DZ BANK"";""1","38 EUR"";""1","42 EUR""",
"DV04T7;""Deutsche Lufthansa AG"";""Endlos Turbo Short"";""Endlos"";""14:23:32"";""DZ BANK"";""5","49 EUR"";""5","51 EUR""",
"DV04CU;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""42","84 EUR"";""42","939999 EUR""",
"DV04WZ;""Tesla Inc"";""Endlos Turbo Short"";""Endlos"";""14:33:32"";""DZ BANK"";""0","31 EUR"";""0","33 EUR""",
"DV04DB;""Silber-Future"";""Endlos Turbo Short"";""Endlos"";""14:23:14"";""DZ BANK"";""6","84 EUR"";""6","84 EUR""",
"DV04CY;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""46","169998 EUR"";""46","27 EUR""",
"DV04WG;""Salzgitter AG"";""Endlos Turbo Short"";""Endlos"";""14:25:49"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV04V1;""Prosus N.V."";""Endlos Turbo Short"";""Endlos"";""14:33:17"";""DZ BANK"";""0","48 EUR"";""0","49 EUR""",
"DV04VF;""Manz Automation AG"";""Endlos Turbo Short"";""Endlos"";""14:30:13"";""DZ BANK"";""0","36 EUR"";""0","46 EUR""",
"DV04RR;""AEGON N.V."";""Endlos Turbo Short"";""Endlos"";""14:27:10"";""DZ BANK"";""2","08 EUR"";""2","09 EUR""",
"DV04V9;""Royal Dutch Shell plc"";""Endlos Turbo Short"";""Endlos"";""13:19:10"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DV04S9;""COVESTRO AG"";""Endlos Turbo Short"";""Endlos"";""14:18:45"";""DZ BANK"";""3","03 EUR"";""3","04 EUR""",
"DV04UR;""Heidelberger Druckmaschinen AG"";""Endlos Turbo Short"";""Endlos"";""14:37:01"";""DZ BANK"";""0","11 EUR"";""0","15 EUR""",
"DV04DT;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Short"";""Endlos"";""14:37:20"";""DZ BANK"";""32","220001 EUR"";""32","220001 EUR""",
"DV04TF;""Dermapharm"";""Endlos Turbo Short"";""Endlos"";""14:28:57"";""DZ BANK"";""0","82 EUR"";""0","83 EUR""",
"DV04W3;""TUI AG"";""Endlos Turbo Short"";""Endlos"";""14:25:57"";""DZ BANK"";""2","04 EUR"";""2","16 EUR""",
"DV04V3;""PVA TEPLA AG ORD NPV"";""Endlos Turbo Short"";""Endlos"";""13:54:19"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV04WS;""Square Inc."";""Endlos Turbo Short"";""Endlos"";""14:18:05"";""DZ BANK"";""2","08 EUR"";""2","14 EUR""",
"DV04U0;""home24 Br"";""Endlos Turbo Short"";""Endlos"";""14:22:15"";""DZ BANK"";""0","31 EUR"";""0","33 EUR""",
"DV04VD;""LPKF Laser & Electronics AG"";""Endlos Turbo Short"";""Endlos"";""13:12:30"";""DZ BANK"";""0","44 EUR"";""0","45 EUR""",
"DV04W9;""VERBIO"";""Endlos Turbo Short"";""Endlos"";""14:10:44"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV04C1;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""48","66 EUR"";""48","759998 EUR""",
"DV04VU;""NVIDIA Corp."";""Endlos Turbo Short"";""Endlos"";""14:26:33"";""DZ BANK"";""0","31 EUR"";""0","33 EUR""",
"DV04CS;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""41","18 EUR"";""41","279999 EUR""",
"DV04DU;""WTI Crude Oil Future (NYMEX)"";""Endlos Turbo Short"";""Endlos"";""14:37:05"";""DZ BANK"";""32","619999 EUR"";""32","619999 EUR""",
"DV03W8;""Société Générale S.A."";""Endlos Turbo Short"";""Endlos"";""14:12:32"";""DZ BANK"";""0","89 EUR"";""0","90 EUR""",
"DV03W3;""Siemens Energy AG"";""Endlos Turbo Short"";""Endlos"";""14:17:25"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV03W5;""SMA Solar Technology AG"";""Endlos Turbo Short"";""Endlos"";""14:27:12"";""DZ BANK"";""0","97 EUR"";""0","98 EUR""",
"DV03W2;""Siemens AG"";""Endlos Turbo Short"";""Endlos"";""14:31:39"";""DZ BANK"";""3","18 EUR"";""3","19 EUR""",
"DV03XD;""Tag Immobilien AG"";""Endlos Turbo Short"";""Endlos"";""13:02:12"";""DZ BANK"";""0","12 EUR"";""0","14 EUR""",
"DV03VQ;""Heidelberger Druckmaschinen AG"";""Endlos Turbo Short"";""Endlos"";""14:24:28"";""DZ BANK"";""0","21 EUR"";""0","23 EUR""",
"DV03XX;""Wacker Chemie AG"";""Endlos Turbo Short"";""Endlos"";""14:32:30"";""DZ BANK"";""0","48 EUR"";""0","49 EUR""",
"DV03VG;""GEA Group AG"";""Endlos Turbo Short"";""Endlos"";""14:36:19"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV03VU;""Iberdrola S.A."";""Endlos Turbo Short"";""Endlos"";""14:29:25"";""DZ BANK"";""0","57 EUR"";""0","58 EUR""",
"DV03V0;""JPMorgan Chase & Co."";""Endlos Turbo Short"";""Endlos"";""14:32:59"";""DZ BANK"";""7","12 EUR"";""7","14 EUR""",
"DV03PE;""Platin"";""Endlos Turbo Short"";""Endlos"";""14:33:35"";""DZ BANK"";""9","62 EUR"";""9","72 EUR""",
"DV03TN;""Air Liquide S.A."";""Endlos Turbo Short"";""Endlos"";""14:16:59"";""DZ BANK"";""0","81 EUR"";""0","82 EUR""",
"DV03XR;""Vivendi S.A."";""Endlos Turbo Short"";""Endlos"";""14:34:08"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV03TK;""Adobe"";""Endlos Turbo Short"";""Endlos"";""14:29:59"";""DZ BANK"";""0","13 EUR"";""0","15 EUR""",
"DV03WT;""RWE AG"";""Endlos Turbo Short"";""Endlos"";""14:08:04"";""DZ BANK"";""0","18 EUR"";""0","19 EUR""",
"DV03T6;""Carl Zeiss Meditec AG"";""Endlos Turbo Short"";""Endlos"";""14:31:55"";""DZ BANK"";""0","81 EUR"";""0","82 EUR""",
"DV03V5;""Metro AG"";""Endlos Turbo Short"";""Endlos"";""14:30:59"";""DZ BANK"";""0","50 EUR"";""0","52 EUR""",
"DV03V2;""KWS SAAT AG"";""Endlos Turbo Short"";""Endlos"";""14:29:54"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV03XM;""Unilever Rg"";""Endlos Turbo Short"";""Endlos"";""14:34:25"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV03UJ;""Danone S.A."";""Endlos Turbo Short"";""Endlos"";""14:32:02"";""DZ BANK"";""2","92 EUR"";""2","93 EUR""",
"DV03U8;""Evotec AG"";""Endlos Turbo Short"";""Endlos"";""14:37:16"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DV03V8;""MorphoSys AG"";""Endlos Turbo Short"";""Endlos"";""14:32:49"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV03V6;""Microsoft Corporation"";""Endlos Turbo Short"";""Endlos"";""14:26:15"";""DZ BANK"";""0","56 EUR"";""0","58 EUR""",
"DV03WG;""Prosus N.V."";""Endlos Turbo Short"";""Endlos"";""14:18:39"";""DZ BANK"";""0","73 EUR"";""0","74 EUR""",
"DV03VY;""Infineon Technologies AG"";""Endlos Turbo Short"";""Endlos"";""14:15:14"";""DZ BANK"";""1","06 EUR"";""1","07 EUR""",
"DV03X0;""Zalando SE"";""Endlos Turbo Short"";""Endlos"";""14:28:17"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV03WM;""Repsol S.A."";""Endlos Turbo Short"";""Endlos"";""14:32:54"";""DZ BANK"";""0","76 EUR"";""0","78 EUR""",
"DV03VE;""Fresenius Medical Care AG & Co. KGaA"";""Endlos Turbo Short"";""Endlos"";""14:22:51"";""DZ BANK"";""1","30 EUR"";""1","31 EUR""",
"DV03XN;""Varta AG"";""Endlos Turbo Short"";""Endlos"";""14:29:13"";""DZ BANK"";""1","47 EUR"";""1","53 EUR""",
"DV03U7;""Enel S.p.A."";""Endlos Turbo Short"";""Endlos"";""14:24:51"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV03TR;""Amazon.com Inc."";""Endlos Turbo Short"";""Endlos"";""14:25:28"";""DZ BANK"";""1","45 EUR"";""1","47 EUR""",
"DV03WZ;""SFC ENERGY AG"";""Endlos Turbo Short"";""Endlos"";""14:34:44"";""DZ BANK"";""7","96 EUR"";""8","26 EUR""",
"DFP2LB;""EUR/NZD"";""Endlos Turbo Short"";""Endlos"";""14:24:00"";""DZ BANK"";""0","92 EUR"";""0","94 EUR""",
"DV03VC;""Freeport-McMoRan Copper & Gold Inc."";""Endlos Turbo Short"";""Endlos"";""14:34:22"";""DZ BANK"";""22","77 EUR"";"" -- EUR""",,
"DV03T2;""Bechtle AG"";""Endlos Turbo Short"";""Endlos"";""14:33:30"";""DZ BANK"";""0","69 EUR"";""0","71 EUR""",
"DV03VA;""Fielmann AG"";""Endlos Turbo Short"";""Endlos"";""14:12:46"";""DZ BANK"";""0","44 EUR"";""0","45 EUR""",
"DV03TM;""Ahold Delhaize NV"";""Endlos Turbo Short"";""Endlos"";""14:29:40"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV03T4;""Beiersdorf AG"";""Endlos Turbo Short"";""Endlos"";""14:11:54"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV03TL;""AEGON N.V."";""Endlos Turbo Short"";""Endlos"";""14:27:26"";""DZ BANK"";""1","87 EUR"";""1","88 EUR""",
"DV03WC;""NIKE Inc."";""Endlos Turbo Short"";""Endlos"";""14:02:30"";""DZ BANK"";""0","58 EUR"";""0","60 EUR""",
"DV04A6;""DAX (Performance)"";""Endlos Turbo Short"";""Endlos"";""14:22:28"";""DZ BANK"";""2","36 EUR"";""2","37 EUR""",
"DV03U5;""Draegerwerk AG & CO. KGAA Vz."";""Endlos Turbo Short"";""Endlos"";""14:01:11"";""DZ BANK"";""0","43 EUR"";""0","45 EUR""",
"DV03VZ;""Intel Corporation"";""Endlos Turbo Short"";""Endlos"";""14:38:07"";""DZ BANK"";""0","10 EUR"";""0","15 EUR""",
"DV03WF;""PAYPAL HOLDINGS INC."";""Endlos Turbo Short"";""Endlos"";""14:22:04"";""DZ BANK"";""1","25 EUR"";""1","27 EUR""",
"DV03WK;""PVA TEPLA AG ORD NPV"";""Endlos Turbo Short"";""Endlos"";""13:54:19"";""DZ BANK"";""0","57 EUR"";""0","59 EUR""",
"DV03VS;""Henkel AG & Co. KGaA Vz."";""Endlos Turbo Short"";""Endlos"";""14:36:29"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV03XF;""Tesla Inc"";""Endlos Turbo Short"";""Endlos"";""14:33:00"";""DZ BANK"";""0","56 EUR"";"" -- EUR""",,
"DV03VF;""Fresenius SE & Co. KGaA"";""Endlos Turbo Short"";""Endlos"";""14:33:57"";""DZ BANK"";""0","84 EUR"";""0","85 EUR""",
"DV03V7;""Microsoft Corporation"";""Endlos Turbo Short"";""Endlos"";""14:22:51"";""DZ BANK"";""2","53 EUR"";""2","55 EUR""",
"DV03WN;""Repsol S.A."";""Endlos Turbo Short"";""Endlos"";""14:34:46"";""DZ BANK"";""5","22 EUR"";""5","24 EUR""",
"DV03WE;""Orange S.A."";""Endlos Turbo Short"";""Endlos"";""14:19:30"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV03TU;""Autodesk Inc."";""Endlos Turbo Short"";""Endlos"";""14:32:25"";""DZ BANK"";""2","22 EUR"";""2","27 EUR""",
"DV03UK;""Delivery Hero SE"";""Endlos Turbo Short"";""Endlos"";""14:37:40"";""DZ BANK"";""1","59 EUR"";""1","64 EUR""",
"DV03W9;""Square Inc."";""Endlos Turbo Short"";""Endlos"";""14:32:12"";""DZ BANK"";""2","65 EUR"";""2","73 EUR""",
"DV08NE;""Gold-Future"";""Mini-Future Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV08NF;""Gold-Future"";""Mini-Future Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV08NC;""Gold-Future"";""Mini-Future Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV08ND;""Gold-Future"";""Mini-Future Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV08NG;""Gold-Future"";""Mini-Future Long"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV074B;""DAX (Performance)"";""Mini-Future Long"";""Endlos"";""14:27:30"";""DZ BANK"";""5","77 EUR"";""5","78 EUR""",
