"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV030N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:04"";""DZ BANK"";""42","639999 EUR"";""42","650002 EUR"""
"DV032A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:12"";""DZ BANK"";""37","700001 EUR"";""37","709999 EUR"""
"DV030Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:47:00"";""DZ BANK"";""38","23 EUR"";""38","240002 EUR"""
"DV0312;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:08"";""DZ BANK"";""49","009998 EUR"";""49","02 EUR"""
"DV032L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:07"";""DZ BANK"";""48","580002 EUR"";""48","59 EUR"""
"DV032M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:21"";""DZ BANK"";""49","369999 EUR"";""49","380001 EUR"""
"DV032L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:37:07"";""DZ BANK"";""48","580002 EUR"";""48","59 EUR"""
"DV03YU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:38:40"";""DZ BANK"";""38","09 EUR"";""38","099998 EUR"""
"DV031Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:19"";""DZ BANK"";""44","23 EUR"";""44","240002 EUR"""
"DV0319;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:36"";""DZ BANK"";""36","919998 EUR"";""36","93 EUR"""
"DV030F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:49:37"";""DZ BANK"";""44","040001 EUR"";""44","049999 EUR"""
"DV031H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:13"";""DZ BANK"";""46","209999 EUR"";""46","220001 EUR"""
"DV03Z4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:34"";""DZ BANK"";""39","700001 EUR"";""39","709999 EUR"""
"DV03ZA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:36:49"";""DZ BANK"";""35","869999 EUR"";""35","880001 EUR"""
"DV03YZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:49:31"";""DZ BANK"";""37","060001 EUR"";""37","07 EUR"""
"DV0302;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:31"";""DZ BANK"";""41","610001 EUR"";""41","619999 EUR"""
"DV03Y8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:37:10"";""DZ BANK"";""43","09 EUR"";""43","099998 EUR"""
"DV0307;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:19"";""DZ BANK"";""48","419998 EUR"";""48","43 EUR"""
"DV03ZT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:52:44"";""DZ BANK"";""38","950001 EUR"";""38","959999 EUR"""
"DV032E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:40:21"";""DZ BANK"";""40","810001 EUR"";""40","82 EUR"""
"DV03ZY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:35:04"";""DZ BANK"";""43","599998 EUR"";""43","610001 EUR"""
"DV03ZS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:38:32"";""DZ BANK"";""44","639999 EUR"";""44","650002 EUR"""
"DV0313;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:48:13"";""DZ BANK"";""49","889999 EUR"";""49","900002 EUR"""
"DV06EC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:42:05"";""DZ BANK"";""37","00 EUR"";""37","009998 EUR"""
"DV06CV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:30"";""DZ BANK"";""38","400002 EUR"";""38","41 EUR"""
"DV06DJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:42:06"";""DZ BANK"";""38","209999 EUR"";""38","220001 EUR"""
"DV06C8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:37:15"";""DZ BANK"";""39","849998 EUR"";""39","860001 EUR"""
"DV06C0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:46:59"";""DZ BANK"";""40","240002 EUR"";""40","25 EUR"""
"DV06DF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:35:08"";""DZ BANK"";""39","009998 EUR"";""39","02 EUR"""
"DV06DS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:40:21"";""DZ BANK"";""36","970001 EUR"";""36","98 EUR"""
"DV06CQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:40:16"";""DZ BANK"";""40","509998 EUR"";""40","52 EUR"""
"DV06CW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:40:20"";""DZ BANK"";""40","34 EUR"";""40","349998 EUR"""
"DV06CM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:24"";""DZ BANK"";""38","560001 EUR"";""38","57 EUR"""
"DV06B7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:07"";""DZ BANK"";""38","77 EUR"";""38","779999 EUR"""
"DV06CJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:32"";""DZ BANK"";""40","66 EUR"";""40","669998 EUR"""
"DV06D6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:40:20"";""DZ BANK"";""37","610001 EUR"";""37","619999 EUR"""
"DV06DZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:42:03"";""DZ BANK"";""37","209999 EUR"";""37","220001 EUR"""
"DV06C1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:48:18"";""DZ BANK"";""38","240002 EUR"";""38","25 EUR"""
"DV06CX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:36"";""DZ BANK"";""38","349998 EUR"";""38","360001 EUR"""
"DV06D2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:42:07"";""DZ BANK"";""38","02 EUR"";""38","029999 EUR"""
"DV06B3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:40:19"";""DZ BANK"";""38","810001 EUR"";""38","82 EUR"""
"DV06B5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:42"";""DZ BANK"";""38","779999 EUR"";""38","790001 EUR"""
"DV06C6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:46:59"";""DZ BANK"";""39","990002 EUR"";""40","00 EUR"""
"DV06DV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:42:05"";""DZ BANK"";""39","040001 EUR"";""39","049999 EUR"""
"DV06CU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:44:42"";""DZ BANK"";""40","439999 EUR"";""40","450001 EUR"""
"DV06CF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:45"";""DZ BANK"";""38","650002 EUR"";""38","66 EUR"""
"DV06CR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:44:41"";""DZ BANK"";""38","490002 EUR"";""38","50 EUR"""
"DV06DN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:37:08"";""DZ BANK"";""36","389999 EUR"";""36","400002 EUR"""
"DV06DC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:31"";""DZ BANK"";""38","16 EUR"";""38","169998 EUR"""
"DV06D7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:48:26"";""DZ BANK"";""37","509998 EUR"";""37","52 EUR"""
"DV06D8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:42:05"";""DZ BANK"";""37","41 EUR"";""37","419998 EUR"""
"DV06DX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:48:09"";""DZ BANK"";""37","43 EUR"";""37","439999 EUR"""
"DV06DD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:35:09"";""DZ BANK"";""38","84 EUR"";""38","849998 EUR"""
"DV06DW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:37:10"";""DZ BANK"";""38","970001 EUR"";""38","98 EUR"""
"DV06CT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:35:04"";""DZ BANK"";""38","43 EUR"";""38","439999 EUR"""
"DV06C9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:35:07"";""DZ BANK"";""37","939999 EUR"";""37","950001 EUR"""
"DV06D0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:42:05"";""DZ BANK"";""38","240002 EUR"";""38","25 EUR"""
"DV06CH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:31"";""DZ BANK"";""38","630001 EUR"";""38","639999 EUR"""
"DV06CK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:36:08"";""DZ BANK"";""38","599998 EUR"";""38","610001 EUR"""
"DV06D4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:35:05"";""DZ BANK"";""37","810001 EUR"";""37","82 EUR"""
"DV06C2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:37"";""DZ BANK"";""40","16 EUR"";""40","169998 EUR"""
"DV06EB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:37:34"";""DZ BANK"";""37","09 EUR"";""37","099998 EUR"""
"DV06CS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:10"";""DZ BANK"";""40","470001 EUR"";""40","48 EUR"""
"DV06DM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:48:26"";""DZ BANK"";""36","389999 EUR"";""36","400002 EUR"""
"DV06CD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:45"";""DZ BANK"";""38","68 EUR"";""38","689999 EUR"""
"DV06DR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:37:15"";""DZ BANK"";""36","52 EUR"";""36","529999 EUR"""
"DV06B8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:10"";""DZ BANK"";""40","82 EUR"";""40","830002 EUR"""
"DV06EA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:40:21"";""DZ BANK"";""37","189999 EUR"";""37","200001 EUR"""
"DV06C4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:35:05"";""DZ BANK"";""40","040001 EUR"";""40","049999 EUR"""
"DV06DG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:35:07"";""DZ BANK"";""38","93 EUR"";""38","939999 EUR"""
"DV06DT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:42:06"";""DZ BANK"";""37","119999 EUR"";""37","130001 EUR"""
"DV06DU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:38:35"";""DZ BANK"";""37","48 EUR"";""37","490002 EUR"""
"DV06DB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:31"";""DZ BANK"";""37","869999 EUR"";""37","880001 EUR"""
"DV06CG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:43:24"";""DZ BANK"";""40","689999 EUR"";""40","700001 EUR"""
"DV06D1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:42:31"";""DZ BANK"";""38","220001 EUR"";""38","23 EUR"""
"DV06CY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:36"";""DZ BANK"";""40","279999 EUR"";""40","290001 EUR"""
"DV06DY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.12.2021"";""15:49:31"";""DZ BANK"";""37","32 EUR"";""37","330002 EUR"""
"DV06B9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:36:06"";""DZ BANK"";""38","75 EUR"";""38","759998 EUR"""
"DV06B6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:53"";""DZ BANK"";""40","84 EUR"";""40","849998 EUR"""
"DV06DH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:38:35"";""DZ BANK"";""40","330002 EUR"";""40","34 EUR"""
"DV06D5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:48:12"";""DZ BANK"";""37","73 EUR"";""37","740002 EUR"""
"DV06DQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:40:21"";""DZ BANK"";""36","470001 EUR"";""36","48 EUR"""
"DV06D3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:37:08"";""DZ BANK"";""37","900002 EUR"";""37","91 EUR"""
"DV06DP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:37:08"";""DZ BANK"";""36","419998 EUR"";""36","43 EUR"""
"DV06CE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:40:23"";""DZ BANK"";""40","720001 EUR"";""40","73 EUR"""
"DV06B1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:40:17"";""DZ BANK"";""38","830002 EUR"";""38","84 EUR"""
"DV06DE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:38:39"";""DZ BANK"";""39","619999 EUR"";""39","630001 EUR"""
"DV06DL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:37:10"";""DZ BANK"";""36","349998 EUR"";""36","360001 EUR"""
"DV06CA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:30"";""DZ BANK"";""40","790001 EUR"";""40","799999 EUR"""
"DV06C5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:37"";""DZ BANK"";""38","110001 EUR"";""38","119999 EUR"""
"DV06C7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:06"";""DZ BANK"";""38","02 EUR"";""38","029999 EUR"""
"DV06CN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:52:10"";""DZ BANK"";""40","57 EUR"";""40","580002 EUR"""
"DV06CB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:06"";""DZ BANK"";""38","720001 EUR"";""38","73 EUR"""
"DV06B4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:48:15"";""DZ BANK"";""40","869999 EUR"";""40","880001 EUR"""
"DV06CC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:43:16"";""DZ BANK"";""40","75 EUR"";""40","759998 EUR"""
"DV06CL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:04"";""DZ BANK"";""40","599998 EUR"";""40","610001 EUR"""
"DV06D9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.03.2022"";""15:37:10"";""DZ BANK"";""37","290001 EUR"";""37","299999 EUR"""
"DV06C3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:49:32"";""DZ BANK"";""38","169998 EUR"";""38","18 EUR"""
"DV06DK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""17.09.2021"";""15:42:06"";""DZ BANK"";""37","400002 EUR"";""37","41 EUR"""
"DV06CP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:35:07"";""DZ BANK"";""38","52 EUR"";""38","529999 EUR"""
"DV06DA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:04"";""DZ BANK"";""39","740002 EUR"";""39","75 EUR"""
"DV06B2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:42:04"";""DZ BANK"";""40","880001 EUR"";""40","889999 EUR"""
"DV06CZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Classic"";""18.06.2021"";""15:48:04"";""DZ BANK"";""38","299999 EUR"";""38","310001 EUR"""
"DV06R5;""Patrizia AG"";""Discount Classic"";""16.12.2022"";""15:21:52"";""DZ BANK"";""13","83 EUR"";""13","86 EUR"""
"DV06Q3;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""16.12.2022"";""15:48:54"";""DZ BANK"";""4","10 EUR"";""4","12 EUR"""
"DV06R5;""Patrizia AG"";""Discount Classic"";""16.12.2022"";""15:21:52"";""DZ BANK"";""13","83 EUR"";""13","86 EUR"""
"DV06Q7;""Deutsche Bank AG"";""Discount Classic"";""20.08.2021"";""15:48:53"";""DZ BANK"";""9","94 EUR"";""9","95 EUR"""
"DV06R0;""home24 Br"";""Discount Classic"";""16.12.2022"";""15:42:01"";""DZ BANK"";""7","60 EUR"";""7","65 EUR"""
"DV06RV;""Enel S.p.A."";""Discount Classic"";""15.12.2022"";""13:05:01"";""DZ BANK"";""5","27 EUR"";""5","28 EUR"""
"DV06RH;""Deutsche Lufthansa AG"";""Discount Classic"";""16.07.2021"";""15:47:42"";""DZ BANK"";""11","66 EUR"";""11","68 EUR"""
"DV06RL;""Deutsche Lufthansa AG"";""Discount Classic"";""15.10.2021"";""15:34:39"";""DZ BANK"";""11","25 EUR"";""11","27 EUR"""
"DV06Q4;""Continental AG"";""Discount Classic"";""18.02.2022"";""15:39:38"";""DZ BANK"";""59","110001 EUR"";""59","119999 EUR"""
"DV06R6;""Salzgitter AG"";""Discount Classic"";""17.09.2021"";""15:44:11"";""DZ BANK"";""24","02 EUR"";""24","040001 EUR"""
"DV06RZ;""home24 Br"";""Discount Classic"";""16.12.2022"";""15:26:04"";""DZ BANK"";""7","20 EUR"";""7","25 EUR"""
"DV06RK;""Deutsche Lufthansa AG"";""Discount Classic"";""17.09.2021"";""15:45:12"";""DZ BANK"";""11","35 EUR"";""11","37 EUR"""
"DV06SA;""SAP SE"";""Discount Classic"";""18.02.2022"";""15:51:37"";""DZ BANK"";""72","860001 EUR"";""72","870003 EUR"""
"DV06RS;""Deutsche Lufthansa AG"";""Discount Classic"";""16.12.2022"";""15:47:42"";""DZ BANK"";""10","17 EUR"";""10","19 EUR"""
"DV06Q1;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.12.2021"";""15:32:00"";""DZ BANK"";""4","31 EUR"";""4","33 EUR"""
"DV06RP;""Deutsche Lufthansa AG"";""Discount Classic"";""18.02.2022"";""15:47:18"";""DZ BANK"";""10","80 EUR"";""10","82 EUR"""
"DV06RT;""E.ON SE"";""Discount Classic"";""18.02.2022"";""15:34:17"";""DZ BANK"";""6","68 EUR"";""6","69 EUR"""
"DV06R8;""Salzgitter AG"";""Discount Classic"";""17.06.2022"";""15:44:11"";""DZ BANK"";""22","51 EUR"";""22","530001 EUR"""
"DV06QT;""Ahold Delhaize NV"";""Discount Classic"";""18.02.2022"";""15:43:20"";""DZ BANK"";""17","360001 EUR"";""17","370001 EUR"""
"DV06QY;""AUTO1 Group SE"";""Discount Classic"";""17.06.2022"";""15:35:54"";""DZ BANK"";""23","91 EUR"";""23","959999 EUR"""
"DV06RJ;""Deutsche Lufthansa AG"";""Discount Classic"";""20.08.2021"";""15:45:16"";""DZ BANK"";""11","48 EUR"";""11","50 EUR"""
"DV06Q6;""Deutsche Bank AG"";""Discount Classic"";""16.07.2021"";""15:35:27"";""DZ BANK"";""10","01 EUR"";""10","02 EUR"""
"DV06SC;""SAP SE"";""Discount Classic"";""16.12.2022"";""15:45:02"";""DZ BANK"";""71","290001 EUR"";""71","300003 EUR"""
"DV06RF;""Deutsche Bank AG"";""Discount Classic"";""17.06.2022"";""15:33:58"";""DZ BANK"";""9","28 EUR"";""9","29 EUR"""
"DV06RW;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""21.01.2022"";""15:47:21"";""DZ BANK"";""63","290001 EUR"";""63","310001 EUR"""
"DV06SD;""SAP SE"";""Discount Classic"";""16.12.2022"";""15:47:07"";""DZ BANK"";""72","050003 EUR"";""72","059998 EUR"""
"DV06R4;""Metro AG"";""Discount Classic"";""16.12.2022"";""15:06:43"";""DZ BANK"";""4","90 EUR"";""4","93 EUR"""
"DV06RG;""Deutsche Bank AG"";""Discount Classic"";""16.12.2022"";""15:40:06"";""DZ BANK"";""9","01 EUR"";""9","02 EUR"""
"DV06RN;""Deutsche Lufthansa AG"";""Discount Classic"";""21.01.2022"";""15:47:42"";""DZ BANK"";""10","88 EUR"";""10","90 EUR"""
"DV06R7;""Salzgitter AG"";""Discount Classic"";""17.12.2021"";""15:35:02"";""DZ BANK"";""23","370001 EUR"";""23","389999 EUR"""
"DV06QV;""Anheuser-Busch InBev"";""Discount Classic"";""16.12.2022"";""15:44:08"";""DZ BANK"";""28","91 EUR"";""28","92 EUR"""
"DV06R9;""Salzgitter AG"";""Discount Classic"";""16.12.2022"";""15:44:11"";""DZ BANK"";""21","860001 EUR"";""21","879999 EUR"""
"DV06Q8;""Deutsche Bank AG"";""Discount Classic"";""17.09.2021"";""15:49:16"";""DZ BANK"";""9","87 EUR"";""9","88 EUR"""
"DV06RE;""Deutsche Bank AG"";""Discount Classic"";""18.03.2022"";""15:51:22"";""DZ BANK"";""9","47 EUR"";""9","48 EUR"""
"DV06RM;""Deutsche Lufthansa AG"";""Discount Classic"";""19.11.2021"";""15:54:59"";""DZ BANK"";""11","11 EUR"";""11","13 EUR"""
"DV06R2;""Krones AG"";""Discount Classic"";""16.12.2022"";""15:48:44"";""DZ BANK"";""38","810001 EUR"";""38","880001 EUR"""
"DV06Q9;""Deutsche Bank AG"";""Discount Classic"";""15.10.2021"";""15:42:45"";""DZ BANK"";""9","80 EUR"";""9","81 EUR"""
"DV06QU;""Air Liquide S.A."";""Discount Classic"";""16.12.2022"";""15:35:12"";""DZ BANK"";""95","25 EUR"";""95","32 EUR"""
"DV06QP;""Ahold Delhaize NV"";""Discount Classic"";""17.09.2021"";""14:35:36"";""DZ BANK"";""17","64 EUR"";""17","65 EUR"""
"DV06QW;""AUTO1 Group SE"";""Discount Classic"";""17.09.2021"";""13:17:10"";""DZ BANK"";""23","90 EUR"";""23","95 EUR"""
"DV06RC;""Deutsche Bank AG"";""Discount Classic"";""21.01.2022"";""15:35:48"";""DZ BANK"";""9","58 EUR"";""9","59 EUR"""
"DV06Q0;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.09.2021"";""15:39:41"";""DZ BANK"";""4","38 EUR"";""4","40 EUR"""
"DV06RQ;""Deutsche Lufthansa AG"";""Discount Classic"";""18.03.2022"";""15:34:39"";""DZ BANK"";""10","73 EUR"";""10","75 EUR"""
"DV06R1;""Iberdrola S.A."";""Discount Classic"";""16.12.2022"";""15:32:13"";""DZ BANK"";""7","15 EUR"";""7","16 EUR"""
"DV06SB;""SAP SE"";""Discount Classic"";""18.02.2022"";""15:51:38"";""DZ BANK"";""73","709999 EUR"";""73","720001 EUR"""
"DV06RD;""Deutsche Bank AG"";""Discount Classic"";""18.02.2022"";""15:48:53"";""DZ BANK"";""9","53 EUR"";""9","54 EUR"""
"DV06RU;""E.ON SE"";""Discount Classic"";""16.12.2022"";""15:29:52"";""DZ BANK"";""6","55 EUR"";""6","56 EUR"""
"DV06QR;""Ahold Delhaize NV"";""Discount Classic"";""19.11.2021"";""15:53:08"";""DZ BANK"";""17","51 EUR"";""17","52 EUR"""
"DV06RA;""Deutsche Bank AG"";""Discount Classic"";""19.11.2021"";""15:42:26"";""DZ BANK"";""9","72 EUR"";""9","73 EUR"""
"DV06RB;""Deutsche Bank AG"";""Discount Classic"";""17.12.2021"";""15:42:26"";""DZ BANK"";""9","66 EUR"";""9","67 EUR"""
"DV06SE;""Unilever Rg"";""Discount Classic"";""17.09.2021"";""15:43:29"";""DZ BANK"";""40","580002 EUR"";""40","59 EUR"""
"DV06RX;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""18.02.2022"";""15:40:47"";""DZ BANK"";""63","18 EUR"";""63","200001 EUR"""
"DV06RY;""Henkel AG & Co. KGaA Vz."";""Discount Classic"";""16.12.2022"";""15:45:29"";""DZ BANK"";""64","480003 EUR"";""64","50 EUR"""
"DV06QS;""Ahold Delhaize NV"";""Discount Classic"";""21.01.2022"";""15:43:52"";""DZ BANK"";""17","40 EUR"";""17","41 EUR"""
"DV06QQ;""Ahold Delhaize NV"";""Discount Classic"";""15.10.2021"";""15:43:20"";""DZ BANK"";""17","58 EUR"";""17","59 EUR"""
"DV06Q2;""Banco Bilbao Vizcaya Argentaria"";""Discount Classic"";""17.06.2022"";""15:34:09"";""DZ BANK"";""4","16 EUR"";""4","18 EUR"""
"DV06RR;""Deutsche Lufthansa AG"";""Discount Classic"";""17.06.2022"";""15:54:04"";""DZ BANK"";""10","48 EUR"";""10","50 EUR"""
"DV06R3;""Merck KGaA"";""Discount Classic"";""18.02.2022"";""15:39:49"";""DZ BANK"";""94","110001 EUR"";""94","129997 EUR"""
"DV06Q5;""Delivery Hero SE"";""Discount Classic"";""16.12.2022"";""15:34:15"";""DZ BANK"";""49","529999 EUR"";""49","630001 EUR"""
"DV06QZ;""AUTO1 Group SE"";""Discount Classic"";""16.12.2022"";""13:17:10"";""DZ BANK"";""23","86 EUR"";""23","91 EUR"""
"DV041M;""AXA S.A."";""Discount Classic"";""15.10.2021"";""15:34:09"";""DZ BANK"";""19","93 EUR"";"" -- EUR""",
