Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Discount-Zertifikat;DE000LB2LFH0;Deutsche Börse;25.02.2022 00:00:00;120,96;121,08;7,39 %;4,48 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG15;Eni;25.02.2022 00:00:00;6,78;6,82;2,65 %;25,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG07;ENGIE;25.02.2022 00:00:00;10,54;10,58;8,72 %;5,74 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFA5;Delivery Hero;25.02.2022 00:00:00;61,21;61,33;6,00 %;38,74 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF40;Daimler;25.02.2022 00:00:00;48,22;48,27;3,59 %;24,39 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LF08;Covestro;25.02.2022 00:00:00;40,00;40,04;1,15 %;32,48 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF16;Covestro;25.02.2022 00:00:00;44,07;44,11;3,16 %;24,14 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LET8;Carl Zeiss Meditec;25.02.2022 00:00:00;99,98;100,18;4,82 %;15,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEM3;Bilfinger;25.02.2022 00:00:00;20,50;20,54;4,69 %;26,87 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LE66;AXA;25.02.2022 00:00:00;14,67;14,69;2,12 %;27,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LK50;Royal Dutch Shell;25.03.2022 00:00:00;13,50;13,52;6,73 %;13,51 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJY7;Infineon;25.03.2022 00:00:00;23,93;23,95;2,14 %;31,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJX9;Zalando;25.02.2022 00:00:00;69,70;69,91;14,48 %;6,04 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJN0;Vivendi;25.02.2022 00:00:00;22,98;23,00;0,00 %;20,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJQ3;Volkswagen;25.02.2022 00:00:00;121,62;121,74;2,69 %;27,79 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJJ8;United Internet;25.02.2022 00:00:00;25,88;25,93;2,20 %;27,12 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJ61;Software;25.02.2022 00:00:00;25,45;25,50;0,00 %;30,67 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHY1;Sanofi;25.02.2022 00:00:00;69,44;69,51;7,92 %;1,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHQ7;ProSiebenSat.1 Media;25.02.2022 00:00:00;10,15;10,19;3,05 %;37,67 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHP9;ProSiebenSat.1 Media;25.02.2022 00:00:00;8,83;8,87;1,47 %;46,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHN4;Porsche;25.02.2022 00:00:00;50,58;50,68;3,60 %;20,96 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHM6;Porsche;25.02.2022 00:00:00;48,67;48,77;2,53 %;24,72 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHG8;MünchenerRück;25.02.2022 00:00:00;203,51;203,71;5,56 %;11,41 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHD5;MTU Aero Engines;25.02.2022 00:00:00;155,89;156,20;8,86 %;13,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH63;LVMH;25.02.2022 00:00:00;392,77;393,16;1,74 %;24,21 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH30;Linde;25.02.2022 00:00:00;181,16;181,34;7,55 %;4,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH22;Linde;25.02.2022 00:00:00;175,31;175,49;5,43 %;9,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH14;Linde;25.02.2022 00:00:00;172,06;172,23;4,52 %;11,63 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH06;LANXESS;25.02.2022 00:00:00;51,09;51,14;7,57 %;10,19 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LK43;Royal Dutch Shell;25.03.2022 00:00:00;12,47;12,49;3,80 %;22,45 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJW1;Zalando;25.02.2022 00:00:00;56,61;56,78;5,69 %;29,53 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJF6;Total;25.02.2022 00:00:00;29,44;29,47;5,21 %;18,61 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJ53;Societe Generale;25.02.2022 00:00:00;12,66;12,68;2,53 %;36,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHX3;Sanofi;25.02.2022 00:00:00;66,71;66,78;4,84 %;7,86 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LHE3;MünchenerRück;25.02.2022 00:00:00;176,83;177,01;1,69 %;25,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LH71;LVMH;25.02.2022 00:00:00;424,17;424,59;3,64 %;16,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGV9;ING;25.02.2022 00:00:00;5,13;5,15;0,97 %;42,54 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGL0;HeidelbergCement;25.02.2022 00:00:00;51,56;51,61;4,64 %;17,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGB1;Fresenius;25.02.2022 00:00:00;30,16;30,19;6,01 %;8,88 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LGC9;Fresenius;25.02.2022 00:00:00;31,53;31,56;9,34 %;1,77 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LG56;EURO STOXX 50®;25.02.2022 00:00:00;31,61;31,64;4,31 %;9,18 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LG31;EURO STOXX 50®;25.02.2022 00:00:00;29,28;29,31;2,36 %;17,44 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFP3;Deutsche Post;25.02.2022 00:00:00;37,15;37,19;10,27 %;0,39 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFG2;Deutsche Börse;25.02.2022 00:00:00;114,69;114,80;4,54 %;11,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFC1;Deutsche Bank;25.02.2022 00:00:00;6,62;6,65;3,77 %;32,59 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF65;Danone;25.02.2022 00:00:00;45,22;45,27;1,62 %;18,87 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEY8;Continental;25.02.2022 00:00:00;91,85;91,94;5,52 %;18,21 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LGU1;Iberdrola;25.02.2022 00:00:00;9,53;9,55;9,40 %;-0,53 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGT3;HUGO BOSS;25.02.2022 00:00:00;21,95;21,99;2,33 %;28,23 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGD7;Fresenius M.C.;25.02.2022 00:00:00;51,24;51,29;9,21 %;2,13 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LGJ4;Hannover Rück;25.02.2022 00:00:00;103,04;103,25;1,70 %;25,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG64;Fraport;25.02.2022 00:00:00;33,28;33,35;2,56 %;34,67 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFR9;Deutsche Telekom;25.02.2022 00:00:00;13,05;13,07;4,07 %;9,03 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFN8;Deutsche Post;25.02.2022 00:00:00;35,26;35,30;6,25 %;8,89 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LFV1;E.ON;25.02.2022 00:00:00;6,78;6,80;2,95 %;17,47 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG72;Fraport;25.02.2022 00:00:00;36,96;37,03;4,79 %;25,88 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LGA3;Fresenius;25.02.2022 00:00:00;28,48;28,51;3,48 %;16,00 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFF4;Deutsche Börse;25.02.2022 00:00:00;111,11;111,22;3,41 %;15,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LG49;EURO STOXX 50®;25.02.2022 00:00:00;30,49;30,52;3,22 %;13,31 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LFD9;Deutsche Bank;25.02.2022 00:00:00;7,71;7,74;7,26 %;18,91 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LF57;Daimler;25.02.2022 00:00:00;52,01;52,06;5,66 %;16,83 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEZ5;Continental;25.02.2022 00:00:00;98,58;98,68;8,46 %;9,78 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LEB6;BASF;25.02.2022 00:00:00;53,05;53,10;3,59 %;18,66 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LE09;Allianz;25.02.2022 00:00:00;159,63;159,79;3,27 %;17,26 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJZ4;Infineon;25.03.2022 00:00:00;25,51;25,54;3,50 %;25,82 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LJR1;Volkswagen;25.02.2022 00:00:00;132,67;132,80;5,44 %;19,12 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LJ46;Siemens;25.02.2022 00:00:00;108,62;108,73;5,78 %;10,18 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LHV7;Saint-Gobain;25.02.2022 00:00:00;33,30;33,33;3,52 %;21,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LER2;Carl Zeiss Meditec;25.02.2022 00:00:00;88,31;88,49;1,71 %;27,36 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LEU6;Carrefour;25.02.2022 00:00:00;12,94;12,98;11,71 %;-0,03 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LE82;AXA;25.02.2022 00:00:00;16,98;17,00;5,90 %;13,17 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LE25;Allianz;25.02.2022 00:00:00;176,37;176,55;7,64 %;4,72 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LDV6;adidas;25.02.2022 00:00:00;243,51;243,75;6,69 %;10,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LDT0;adidas;25.02.2022 00:00:00;218,56;218,78;2,85 %;22,33 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LDU8;adidas;25.02.2022 00:00:00;233,48;233,71;4,84 %;15,43 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LE74;AXA;25.02.2022 00:00:00;15,89;15,91;3,72 %;20,41 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LPH9;DAX®;24.06.2022 00:00:00;101,39;101,49;2,60 %;23,90 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPM9;EURO STOXX 50®;24.06.2022 00:00:00;26,46;26,49;2,87 %;24,42 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPJ5;DAX®;24.06.2022 00:00:00;105,54;105,65;3,10 %;20,28 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPK3;DAX®;24.06.2022 00:00:00;109,55;109,66;3,66 %;16,65 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPN7;EURO STOXX 50®;24.06.2022 00:00:00;28,47;28,50;3,95 %;17,55 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPL1;EURO STOXX 50®;24.06.2022 00:00:00;24,33;24,35;2,01 %;31,30 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LQ05;EURO STOXX 50®;23.06.2023 00:00:00;29,33;29,36;3,78 %;12,06 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPY4;EURO STOXX 50®;23.06.2023 00:00:00;27,99;28,02;2,99 %;17,55 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPZ1;EURO STOXX 50®;23.06.2023 00:00:00;28,67;28,70;3,38 %;14,81 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LPX6;EURO STOXX 50®;23.06.2023 00:00:00;27,27;27,30;2,64 %;20,30 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LQT2;Bayer;27.12.2021 00:00:00;43,57;43,61;15,02 %;2,87 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXS0;thyssenkrupp;25.03.2022 00:00:00;7,08;7,10;11,75 %;28,09 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXR2;thyssenkrupp;25.03.2022 00:00:00;6,01;6,03;7,24 %;41,57 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXQ4;Siemens;25.03.2022 00:00:00;113,75;113,86;9,08 %;2,63 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXF7;Wacker Chemie;28.01.2022 00:00:00;75,23;75,42;6,61 %;25,48 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXE0;Vonovia;28.01.2022 00:00:00;46,95;47,00;6,95 %;5,52 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXD2;Vonovia;28.01.2022 00:00:00;43,70;43,74;3,13 %;14,97 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXB6;Volkswagen;28.01.2022 00:00:00;125,97;126,10;3,36 %;25,16 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXA8;Volkswagen;28.01.2022 00:00:00;117,95;118,07;1,78 %;30,92 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LX97;Vivendi;28.01.2022 00:00:00;22,98;23,00;0,00 %;20,58 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX63;Vinci;28.01.2022 00:00:00;67,04;67,11;4,69 %;18,91 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX14;UniCredit;28.01.2022 00:00:00;6,69;6,73;9,23 %;14,30 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX06;UniCredit;28.01.2022 00:00:00;6,13;6,17;5,82 %;23,69 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWY0;Total;28.01.2022 00:00:00;26,83;26,86;2,59 %;28,34 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWZ7;Total;28.01.2022 00:00:00;28,80;28,83;4,42 %;21,82 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWQ6;Societe Generale;28.01.2022 00:00:00;12,26;12,28;1,95 %;38,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWR4;Societe Generale;28.01.2022 00:00:00;13,94;13,96;4,21 %;28,96 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWP8;Siemens Healthineers;28.01.2022 00:00:00;42,44;42,53;5,04 %;2,79 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWL7;SAP;28.01.2022 00:00:00;91,59;91,68;9,90 %;1,92 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWM5;Schneider Electric;28.01.2022 00:00:00;97,41;97,51;2,78 %;19,35 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWJ1;SAP;28.01.2022 00:00:00;85,87;85,96;5,12 %;11,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWH5;Sanofi;28.01.2022 00:00:00;68,58;68,65;6,90 %;3,73 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWC6;Saint-Gobain;28.01.2022 00:00:00;31,82;31,85;2,22 %;26,19 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWD4;Saint-Gobain;28.01.2022 00:00:00;34,23;34,26;3,94 %;19,37 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVD6;Morphosys;28.01.2022 00:00:00;65,60;65,73;7,08 %;15,97 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LWA0;RWE;28.01.2022 00:00:00;25,73;25,76;7,36 %;12,89 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW80;Royal Dutch Shell;28.01.2022 00:00:00;12,95;12,97;4,45 %;20,00 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW98;RWE;28.01.2022 00:00:00;23,70;23,72;3,58 %;22,39 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW72;Royal Dutch Shell;28.01.2022 00:00:00;12,17;12,19;2,77 %;25,92 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LW56;Repsol;28.01.2022 00:00:00;6,98;7,02;3,56 %;30,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LW23;ProSiebenSat.1 Media;28.01.2022 00:00:00;12,16;12,20;7,14 %;23,53 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVZ9;Porsche;28.01.2022 00:00:00;48,82;48,92;2,40 %;24,68 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVY2;Porsche;28.01.2022 00:00:00;46,35;46,44;1,31 %;29,20 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVX4;Philips;28.01.2022 00:00:00;40,73;40,77;8,64 %;1,75 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVW6;Philips;28.01.2022 00:00:00;39,29;39,33;6,01 %;7,34 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVV8;Philips;28.01.2022 00:00:00;37,63;37,67;3,84 %;12,92 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LVT2;Orange;28.01.2022 00:00:00;8,01;8,03;3,66 %;13,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVS4;Orange;28.01.2022 00:00:00;7,64;7,66;1,99 %;18,70 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVQ8;OMV;28.01.2022 00:00:00;26,07;26,10;1,67 %;33,25 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVP0;Nokia;28.01.2022 00:00:00;2,69;2,72;11,23 %;9,27 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVR6;OMV;28.01.2022 00:00:00;29,01;29,04;3,60 %;24,43 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVH7;MTU Aero Engines;28.01.2022 00:00:00;153,44;153,75;7,97 %;16,33 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LVE4;Morphosys;28.01.2022 00:00:00;71,69;71,83;12,41 %;3,96 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTL3;Deutsche Telekom;28.01.2022 00:00:00;12,68;12,70;2,57 %;13,33 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTG3;Deutsche Post;28.01.2022 00:00:00;32,97;33,00;3,30 %;17,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTH1;Deutsche Post;28.01.2022 00:00:00;34,41;34,44;4,93 %;12,64 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTE8;Deutsche Lufthansa;28.01.2022 00:00:00;7,17;7,19;4,69 %;39,07 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTF5;Deutsche Lufthansa;28.01.2022 00:00:00;8,34;8,36;8,34 %;26,89 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LTC2;Deutsche Börse;28.01.2022 00:00:00;114,99;115,11;4,62 %;11,83 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTA6;Deutsche Börse;28.01.2022 00:00:00;103,44;103,54;1,53 %;22,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LTB4;Deutsche Börse;28.01.2022 00:00:00;111,40;111,51;3,40 %;15,50 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT77;Deutsche Bank;28.01.2022 00:00:00;6,31;6,34;2,74 %;36,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT51;Delivery Hero;28.01.2022 00:00:00;87,33;87,50;21,90 %;0,85 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT44;Delivery Hero;28.01.2022 00:00:00;82,13;82,29;16,89 %;10,29 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LT02;DAX®;28.01.2022 00:00:00;112,58;112,69;2,23 %;16,65 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSY8;Danone;28.01.2022 00:00:00;46,14;46,19;1,91 %;16,93 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSW2;Daimler;28.01.2022 00:00:00;52,90;52,95;6,27 %;15,61 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSX0;Daimler;28.01.2022 00:00:00;55,54;55,60;8,63 %;9,58 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSU6;Daimler;28.01.2022 00:00:00;48,37;48,42;3,55 %;24,65 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSS0;Covestro;28.01.2022 00:00:00;48,76;48,81;7,12 %;13,42 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSR2;Covestro;28.01.2022 00:00:00;45,35;45,40;3,83 %;21,74 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSQ4;Covestro;28.01.2022 00:00:00;41,40;41,44;1,47 %;30,07 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSL5;Continental;28.01.2022 00:00:00;86,87;86,96;3,80 %;24,43 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LSG5;Carrefour;28.01.2022 00:00:00;11,75;11,79;4,25 %;15,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSF7;Carl Zeiss Meditec;28.01.2022 00:00:00;109,78;110,00;9,91 %;3,38 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSE0;Carl Zeiss Meditec;28.01.2022 00:00:00;103,77;103,98;6,30 %;11,43 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSD2;Carl Zeiss Meditec;28.01.2022 00:00:00;100,32;100,52;4,85 %;15,46 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSB6;BNP Paribas;28.01.2022 00:00:00;32,25;32,28;2,43 %;32,93 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSC4;BNP Paribas;28.01.2022 00:00:00;36,33;36,37;4,88 %;22,76 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS94;BMW;28.01.2022 00:00:00;57,60;57,66;4,42 %;15,73 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LSA8;BMW;28.01.2022 00:00:00;60,99;61,05;7,05 %;8,71 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS60;Beiersdorf;28.01.2022 00:00:00;75,48;75,56;6,40 %;2,96 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS52;Bechtle;28.01.2022 00:00:00;122,54;122,79;6,39 %;16,40 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LS29;Bayer;28.01.2022 00:00:00;39,99;40,03;6,72 %;15,76 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LS03;BASF;28.01.2022 00:00:00;59,52;59,58;9,92 %;3,89 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LS11;Bayer;28.01.2022 00:00:00;38,27;38,31;4,80 %;20,71 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LS45;Bayer;28.01.2022 00:00:00;42,88;42,92;11,64 %;5,85 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LXN1;Siemens;25.03.2022 00:00:00;104,83;104,93;4,49 %;14,32 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LXH3;Wacker Chemie;28.01.2022 00:00:00;90,94;91,17;16,58 %;2,19 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LX89;Vivendi;28.01.2022 00:00:00;20,98;21,00;0,00 %;27,49 %;;EUR;;;ESG (nachhaltig)
Discount-Zertifikat;DE000LB2LX30;United Internet;28.01.2022 00:00:00;30,03;30,09;6,91 %;12,02 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LX22;United Internet;28.01.2022 00:00:00;27,91;27,97;4,01 %;20,26 %;;EUR;;;Basic (nicht nachhaltig)
Discount-Zertifikat;DE000LB2LWU8;Telefonica;28.01.2022 00:00:00;2,59;2,61;5,84 %;22,43 %;;EUR;;;ESG (nachhaltig)
