Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Memory-Express-Zertifikat plus;DE000LB2LL42;Total;23.04.2027 00:00:00;;;;34,50 %;3,50 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKY5;EURO STOXX 50®;23.04.2027 00:00:00;;;;21,66 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKP3;Deutsche Post;23.04.2027 00:00:00;;;;25,53 %;3,00 %;EUR;;;ESG (nachhaltig)
Memory-Express-Zertifikat plus;DE000LB2LKK4;AXA;23.04.2027 00:00:00;;;;42,96 %;3,00 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDS2;Total;30.03.2027 00:00:00;1.028,64;1.041,13;0,35 %;29,21 %;4,50 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDN3;MSCI EMU SRI Select 30 Decrement 3,5% Index;30.03.2027 00:00:00;973,55;988,38;4,61 %;22,51 %;3,70 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDQ6;AXA;30.03.2027 00:00:00;1.056,27;1.069,10;-0,80 %;35,77 %;6,00 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDP8;Allianz;30.03.2027 00:00:00;991,92;1.003,97;2,66 %;25,93 %;3,25 %;EUR;;;ESG (nachhaltig)
Performance-Deep-Express-Zertifikat;DE000LB2LDR4;Deutsche Telekom;30.03.2027 00:00:00;993,06;1.005,12;2,32 %;25,57 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U801;Deutsche Telekom;26.06.2026 00:00:00;99,53;99,73;6,59 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7Y8;EURO STOXX 50®;23.06.2028 00:00:00;99,86;100,67;1,47 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7X0;MSCI EMU SRI Select 30 Decrement 3,5% Index;26.06.2026 00:00:00;99,69;100,49;2,06 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7W2;EURO STOXX® Select Dividend 30;27.02.2026 00:00:00;100,82;101,02;2,09 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2U7Z5;AXA;26.06.2026 00:00:00;101,26;101,67;3,17 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNP8;MSCI EMU SRI Select 30 Decrement 3,5% Index;23.06.2028 00:00:00;99,82;101,44;2,32 %;;;EUR;;;ESG (nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNN3;EURO STOXX 50®;23.06.2028 00:00:00;100,66;101,47;1,23 %;;;EUR;;;Basic (nicht nachhaltig)
Safe-Anleihe mit Cap;DE000LB2UNM5;EURO STOXX® Select Dividend 30;26.06.2026 00:00:00;101,27;101,68;2,34 %;;;EUR;;;Basic (nicht nachhaltig)
